estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,هلا أرسلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول ؟,['هل يمكنك إرسال سيارة أجرة إلى المدخل الرئيسي لمركز وستمنستر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bdd30>,24.04315522172745,40.65520078383774,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر تبعثلي طاكسي للدخلة الرئيسية تع مركز واستمينستر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم الأجرة ؟ هل لك أن تدون الأجرة على قطعة ورق ؟,['ما هو سعر التوصيل؟ هل يمكنك كتابة سعر التوصيل على ورقة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bddc0>,2.3901021968803136,15.192517478476605,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشحال سعر التوصيلة؟ تقدر تكتبلي سعر التوصيلة على ورقة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين تعلم السيد جونز اللغة اليابانية ؟,['أين تعلم السيد جونس اللغة اليابانية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bdd00>,58.77283725105324,77.1911213226482,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم السيد جونس اليابانية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,سأعد سندوتشين من لحم فخذ الخنزير .,['سآخذ شطيرتين بلحم الخنزير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bda90>,10.594272545163825,29.6411627132674,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nناخذ اثنين سندويتش بلحم الخنزير.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إلى طوكيو ، من فضلك .,['لطوكيو، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bde80>,16.10230726602675,72.91518057672927,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلطوكيو، من فضلك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يبدوا أنني غير قادر على الحصول على الماء الساخن .,['لم أستطع الحصول على الماء الساخن.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bde20>,40.15985081932258,53.04759031115947,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمقدرتش نصيب الماء السخون.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد دار للسينما بالقرب من هنا ؟,['هل هناك مسرح قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bdac0>,8.400788786839632,22.820095994319132,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا كاين مسرح قريب من هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين ستنتهي الجولة ، ومتى ؟,['متى تنتهي الرحلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bdaf0>,4.167251645138561,25.448516063091418,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين أو وقتاش تخلاص الرحلة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"في حالة إمكان ذلك , احجز منضدة بالقرب من النافذة من فضلك .",['إذا كانت هناك طاولة فارغة، هل يمكنك حجز مكان لنا بالقرب من النافذة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87bdf40>,23.253775401768095,33.13340882730379,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا كاين طاولة فارغة، تقدر تحجزلنا مكان قريب من الطاقة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فكرة صائبة . متى تخطط للمجيء ؟,['فكرة جيدة. متى تفكر في القدوم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb430>,3.696719741302181,28.181309560853563,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة جيدة. وقتاش راك تخمم باش تجي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه مغلق في أيام الاثنين ، ولكن أي يوم آخر سيكون لا بأس به . أعتقد أنه يُفتح من التاسعة حتى الخامسة .,['مغلق يوم الاثنين، لكن يوم آخر لن يكون مشكلة. أظن أنه سيكون مفتوحًا من التاسعة صباحًا حتى الخامسة مساءً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebfa0>,17.40044679403827,39.85082427988595,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمغلوق يوم الاثنين، بصح يوم آخرماهوش رايح يدير مشكل. نظن بلي يكون مفتوح من التاسعة صباحا حتى الخمسة تع لعشية.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تموج شعر دائم مشدود من فضلك .,['برمانونت قوي، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb400>,9.746997877627233,30.241115563232746,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبرمانونت قوي، من فضلك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئلتك حتى نهاية حديثي ، لحين طلبها .,['لا. من فضلك. إذا تقدر تحتفظ بأسئلتك حتى نهاية خطابي، عندما أدعوك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb3a0>,12.19873188715769,33.183824247683134,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلالا. من فضلك. اذا تقدر تحتفظ بالأسئلة ديالك حتى لآخر خطابي، كي ندعوك؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,منذ متى ؟,['منذ متى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb2b0>,0.0,79.57474226804122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن وقتاش؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بالخارج .,['في الخارج.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb1c0>,0.0,63.286417884485914,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي الخارج.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيف كانت ؟,['كيف كان؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb4c0>,0.0,52.415435936501694,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيفاش كان؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ينبغي ألا تشاهد التليفزيون طوال الوقت .,['لا يجب أن تشاهد التلفاز طوال الوقت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb040>,23.19610106840199,49.557995014352095,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمالازمش تشوف التلفزيون في كل وقت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وهو كذلك . هل يمكنك كتابة العنوان مرة أخرى علي هذا الظرف ؟,['موافق. هل يمكنك كتابة العنوان مرة أخرى على هذا الغلاف؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb640>,45.84864575499766,65.88774620870758,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nموافق. تقدر تكتبلي مرة أخرى العنوان على هاذ الغلاف؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,متي يغلق مكتب البريد أبوابه ؟,['متى يغلق مكتب البريد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb6d0>,34.71820111672571,51.673746054455286,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوقتاش يغلق مركز البريد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم عدد المشروبات التي يغطيها السعر ؟,['كم عدد المشروبات المشمولة في السعر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb5b0>,36.462858619364674,56.23863864214462,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشحال من مشروبات داخلين فالسعر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اقفل الباب من الداخل وأنا خارج الغرفة .,['أنا عالق خارج غرفتي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebd00>,4.300847718252331,15.327207057164907,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني حاصل خارج الغرفة ديالي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد عمل تمويجا لشعري ليكون طليقا .,['أريد تحويلة خفيفة من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebd90>,2.7354882120611315,13.857644688928925,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني حاب برمانونت خفيفة من فضلك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,دعني أنام حتى التاسعة .,['دعني أنام حتى التاسعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebcd0>,84.08964152537145,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخليني نرقد حتى التسعة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك كررها مرة أخرى ببطء أكثر .,['من فضلك أعد ببطء.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb940>,17.765505306875905,26.72487472950599,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن فضلك عاود بتمهل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يالها من خدمة سريعة !,['ما أسرع هذه الخدمة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eba90>,5.522397783539471,16.27042881623338,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشحال سريعة هاذ الخدمة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,دجاج ، من فضلك .,['دجاج، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb970>,22.957488466614336,89.51439256572984,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nدجاج، من فضلك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه ألم حاد .,['ألم حاد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb9a0>,0.0,66.15771974563415,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nألم حاد.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكنني أن أستأجر مضارب راكيت ؟,['هل يمكنني استئجار مضرب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebb80>,7.413670083653376,32.26098218182053,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنقدر نكري مضارب؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل لك أن تأخذني إلى كانتربري وتعيدني إلى هنا ؟,['هل يمكنك أن تأخذني إلى كانتربري وتعيدني؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebdf0>,64.64157787429167,67.1027195330599,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر تديني لكانترباري و ترجعني؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين الكاتدرائية ؟,['أين تقع الكاتدرائية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb7c0>,46.713797772819994,63.27034912987124,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين راهي الكاتدرائية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وما هي المثانة ؟,['ما هي الأنشطة الخارجية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebee0>,5.522397783539471,28.606969808467547,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nواش هما الخراجات؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إذاَ ، من فضلك أعطني حجزاً جديداً .,['إذن، قم بحجز جديد، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebc70>,5.62547987431907,30.316267930242425,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nإمالا، ديرلي حجز جديد، من فضلك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,شكراً ، هذا يكفي .,['صحيح. هذا كل شيء.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebfd0>,8.116697886877475,14.933239888354988,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nصحا. هذا ماكان.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لقد اجتزت هذا الاختبار بنجاح كبير .,['نجحت في هذا الامتحان بكل سهولة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87eb1f0>,5.706367757772897,18.72597515037408,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنجحت في هاذ الامتحان بكل سهولة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لدينا نبيذ أبيض ممتاز .,['لدينا نبيذ أبيض رائع.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebb50>,53.29462628216855,65.60182374825943,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعندنا نبيذ أبيض هايل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هذه كبيرة جداً .,['كبار جدًا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87ebe20>,8.116697886877475,13.721120201708345,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكبار بزاف.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكنني تركها في أي مكان من البلاد ؟,['هل يمكنني تركه في أي مكان في البلد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8f10>,18.36028134946796,58.65061514143809,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنقدر نخليه في أي مكان فالبلد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,خطف محفظتي وجرى بعيداً .,['أخذ محفظة النقود وهرب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8520>,8.392229812593097,13.588579860116667,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nادالي محفظة النقود و هرب.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ستقف الليموزين عند البوابة الشمالية أولاً .,['تتوقف الليموزين أولاً عند باب الشمال.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8b80>,21.36532497362786,43.68810518019427,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالليموزين تحبس أولا عند باب الشمال.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن أقيس مقاس تسعة .,['هل يمكنني تجربة مقاس تسعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8a90>,28.24099048856542,40.18347885123393,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنقدر نجرب مقاس تسعة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هو طازج إلى هذا الحد ؟,['هل هو طازج؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8970>,39.01126486653949,35.027597582431696,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا طازج؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين يمكنني أن أستعيد أمتعتي ؟,['من أين يمكنني استلام أمتعتي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d87f0>,31.239399369202552,47.26068193206478,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمنين نقدر نجيب الأمتعة دياولي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك غير هذه الينات إلى جنيهات .,['من فضلك، هل يمكنك استبدال هذا الدينار بالجنيهات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d87c0>,6.839596061560946,27.256015441816455,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن فضلك تقدر تبدل هاذ الين لجنيهات.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنها بين المخبز ومحل الجزارة .,['بين المخبز والجزار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8760>,25.124218547395092,48.68537376143719,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبين المخبزة و الجزار.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد غرفة بسريرين . ما ثمن الغرفة في الليلة ؟,['أريد غرفة مزدوجة. كم سعرها لليلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8460>,6.178110636313396,30.811726467015312,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني حاب غرفة مزدوجة. شحال السعر ديالها لليلة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما رأيك في موضوع التحرش الجنسي في مكان العمل ؟,['ما رأيك في التحرش الجنسي في أماكن العمل؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8430>,49.73567356124543,62.0745439168993,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nواش رايك فالتحرش الجنسي في أماكن العمل؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما وجه الاختلاف بين منتجك ومنتج منافسيك ؟,['كيف يختلف منتجكم عن المنافسين؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8370>,4.853064514864343,21.241128908379903,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيفاش يختلف المنتوج ديالكم على المنافسين؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بالطبع لا . لماذا تقول إذا ؟,['بالطبع لا. ولماذا تقول ذلك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8280>,12.22307556087252,61.58670015706199,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأكيد لالا. وعلاش راك تقول هكذا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أهلاً ، شريكك على الخط . هيا ، من فضلك .,['صباح الخير، المتحدث الخاص بك متصل. تكلم، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8220>,4.891187874480726,27.096183858033783,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nصباح الخير، المتحدث الخاص بك متصل. تكلم، من فضلك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كنت سأشتري هذا إن كنت في مكانك ؟,['لو كنت في مكانك لشتريتها.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8c10>,28.26657746622342,41.299327005402546,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلوكان جيت في بلاصتك نشريها.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد بوتيك قريب من هنا ؟,['هل يوجد محل ليس بعيداً؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d80a0>,11.386050660556927,23.65913499382752,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكاين محل ماشي بعيد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أعتقد أنك ارتكبت خطأً . الغرفة دفع ثمنها مسبقاً . معي إيصال .,['أظن أنني ارتكبت خطأً. الغرفة مدفوعة مسبقاً. لدي الإيصال.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87d8670>,27.151607333166954,50.60889289493908,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنظن بلي درت غلطة. الغرفة مخلصة من قبل. عندي الوصل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
