estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,هلا أرسلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول ؟,['هل يمكنك إرسال سيارة أجرة إلى المدخل الرئيسي لسوق وستمنستر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e54c0>,24.111227980147206,41.076980308416,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر ترسل لي تاكسي للمدخل الرئيسي لسوق ويستمينيستر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم الأجرة ؟ هل لك أن تدون الأجرة على قطعة ورق ؟,['كم الأجرة؟ هل يمكنك كتابة الأجرة على ورقة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5910>,26.841664057917857,43.16075914169269,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبكم الأجرة؟ تقدر تكتب الأجرة على ورقة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين تعلم السيد جونز اللغة اليابانية ؟,['أين تعلم السيد جونز اللغة اليابانية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5a60>,89.31539818068698,92.8760571045801,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم السيد جونز اليابانية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,سأعد سندوتشين من لحم فخذ الخنزير .,['سأقوم بإعداد اثنين من شطائر لحم الخنزير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5940>,12.451643194233869,35.55042343117257,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبسوي اثنين من ساندويش الخنزير.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إلى طوكيو ، من فضلك .,['إلى طوكيو، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5970>,41.11336169005198,88.90165441176471,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالى طوكيو، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يبدوا أنني غير قادر على الحصول على الماء الساخن .,['لا أستطيع على ما يبدو الحصول على ماء ساخن.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e51c0>,6.196349981371174,35.278955780627705,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما اقدر الظاهر احصل على ماء حار.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد دار للسينما بالقرب من هنا ؟,['هل هناك سينما قريبة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5250>,4.410363736106611,16.813098511937095,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه سينما قريبة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين ستنتهي الجولة ، ومتى ؟,['أين تنتهي الرحلة، ومتى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5130>,10.147104008451905,46.02272391802962,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين تنتهي الرحلة، و متى؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"في حالة إمكان ذلك , احجز منضدة بالقرب من النافذة من فضلك .",['إذا كان متوفرًا، هل يمكنك حجز طاولة عند النافذة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5f70>,7.687354136458144,16.862098111276296,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا متوفر واحد، تقدر تحجز طاولة عند النافذة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فكرة صائبة . متى تخطط للمجيء ؟,['فكرة جيدة. متى تنوي القدوم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5f10>,3.6353588668522963,28.791127940870254,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة جيدة. متى ناوي تجي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه مغلق في أيام الاثنين ، ولكن أي يوم آخر سيكون لا بأس به . أعتقد أنه يُفتح من التاسعة حتى الخامسة .,['مغلق أيام الاثنين، لكن الأيام الأخرى تكون جيدة. أعتقد أنه يفتح من التاسعة إلى الخامسة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e52e0>,22.852946360518203,46.10471124366435,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمغلق أيام الاثنين، لكن الأيام الثانية بتكون اوك. اعتقد يفتح من تسعة الى خمسة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تموج شعر دائم مشدود من فضلك .,['شديد التجعد، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5880>,9.535414040914192,32.75379477078291,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيرلي قوي، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئلتك حتى نهاية حديثي ، لحين طلبها .,['لا، لو سمحت لا تفعل ذلك. يمكنك حفظ أسئلتك حتى أنتهي من كلامي، إذا سألت عنها؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e5ca0>,14.521383677815454,33.27564790096431,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلا، لو سمحت لا تسوي. تقدر تحفظ اسئلتك حتى اخلص كلامي، اذا سألت عنها؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,منذ متى ؟,['منذ متى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86e53a0>,0.0,79.57474226804122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن متى؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بالخارج .,['خارج.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86820a0>,0.0,45.00605761925296,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبرا.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيف كانت ؟,['كيف كان؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682850>,0.0,52.415435936501694,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيف كان؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ينبغي ألا تشاهد التليفزيون طوال الوقت .,['يجب ألّا تشاهد التلفاز طوال الوقت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682e20>,22.997519112894437,51.5712189382456,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلازم ما تشوف التلفزيون كل الوقت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وهو كذلك . هل يمكنك كتابة العنوان مرة أخرى علي هذا الظرف ؟,['حسنًا. هل يمكنك كتابة العنوان مرة أخرى على الظرف؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682d30>,48.415247130345996,66.73450110650548,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nطيب. تقدر تكتب العنوان مرة ثانية على الظرف؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,متي يغلق مكتب البريد أبوابه ؟,['متى يغلق مكتب البريد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682910>,34.71820111672571,51.673746054455286,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمتى يسكر مكتب البريد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم عدد المشروبات التي يغطيها السعر ؟,['كم عدد المشروبات التي يتضمنها هذا السعر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86828e0>,42.803206067505954,69.56047293495186,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم مشروب يتضمن هذا السعر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اقفل الباب من الداخل وأنا خارج الغرفة .,['أنا محبوس خارج غرفتي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86824c0>,4.300847718252331,14.794792070564384,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانا محبوس برا غرفتي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد عمل تمويجا لشعري ليكون طليقا .,['أريد تجعيدات خفيفة، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86823d0>,2.853183878886449,13.22396859768319,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nابغى كيرلي خفيف، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,دعني أنام حتى التاسعة .,['دعني أنام حتى الساعة التاسعة تماماً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682100>,33.932513407933634,74.95414859760483,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخلني انوم حتى الساعة تسعة بالضبط.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك كررها مرة أخرى ببطء أكثر .,['لو سمحت قلها مرة أخرى بشكل أبطأ.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682ee0>,8.29519350710986,33.11385909291154,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو سمحت قوله مرة ثانية بشكل ابطأ.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يالها من خدمة سريعة !,['يا لها من خدمة سريعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682fd0>,51.697315395717055,82.9917909505571,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nيا لها من خدمة سريعة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,دجاج ، من فضلك .,['دجاج، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86825b0>,22.957488466614336,89.51439256572984,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nدجاج، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه ألم حاد .,['إنه ألم حاد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682700>,59.460355750136046,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانه الم حاد.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكنني أن أستأجر مضارب راكيت ؟,['هل يمكنني تعيين مضارب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86825e0>,9.093264719262521,34.24538761130798,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاقدر اعين مضارب؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل لك أن تأخذني إلى كانتربري وتعيدني إلى هنا ؟,['هل ستأخذني إلى كانتربري وتعيدني؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682610>,49.185571326816614,56.524389712272125,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبتاخذني الى سينتربوري و بترجعني؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين الكاتدرائية ؟,['أين الكاتدرائية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682af0>,80.91067115702207,79.57474226804122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين الكاتدرائية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وما هي المثانة ؟,['ما هي الخراجات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682b80>,6.870636427700047,28.863820503612615,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوش هي الخراجات؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إذاَ ، من فضلك أعطني حجزاً جديداً .,['إذاً، لو سمحت أعطني حجزاً جديداً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682a60>,52.960749334062214,58.54179900325316,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا، لو سمحت عطني حجز جديد.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,شكراً ، هذا يكفي .,['شكراً، هذا يكفي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86822b0>,22.957488466614336,89.51439256572984,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشكرا، هذا كافي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لقد اجتزت هذا الاختبار بنجاح كبير .,['تجاوزت ذلك الاختبار بسهولة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682340>,18.61893718748252,28.05190827239385,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتخطيت ذاك الاختبار بسهولة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لدينا نبيذ أبيض ممتاز .,['لدينا نبيذ أبيض ممتاز.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682280>,84.08964152537145,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعندنا نبيذ ابيض ممتاز.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هذه كبيرة جداً .,['هذه كبيرة جدًا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86827f0>,17.965205598154213,69.40340909090908,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهذي كبيرة مرة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكنني تركها في أي مكان من البلاد ؟,['هل أستطيع تركه في أي مكان في البلد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86823a0>,15.851165692617148,36.032143426989194,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاقدر اتركه في أي مكان بالبلد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,خطف محفظتي وجرى بعيداً .,['سرق محفظتي وهرب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682c70>,16.009559139455188,27.325192655679096,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخطف محفظتي و هرب.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ستقف الليموزين عند البوابة الشمالية أولاً .,['ستتوقف الليموزين عند البوابة الشمالية أولاً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682430>,79.16963878457499,91.98140880069647,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالليموزين بيوقف عن البوابة الشمالية أولا.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن أقيس مقاس تسعة .,['هل أستطيع التجربة على تسعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682190>,9.287528999566801,12.815889724030638,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاقدر اجرب على تسعة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هو طازج إلى هذا الحد ؟,['هل هذا طازج؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682d90>,17.625328548379716,20.883007458241494,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهذا طازج؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين يمكنني أن أستعيد أمتعتي ؟,['أين أستطيع أخذ حقائبي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8682550>,4.278179264606695,14.03711488121976,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين اقدر اخذ حقائبي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك غير هذه الينات إلى جنيهات .,['لو سمحت حوّل هذا الين إلى جنيهات.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688fa0>,22.997519112894437,38.0864613884672,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو سمحت حول الين هذا الى جنيهات.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنها بين المخبز ومحل الجزارة .,['هو بين المخبز ومحل الجزار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688eb0>,68.752775993657,70.78550575633237,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو بين الخباز و محل الجزار.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد غرفة بسريرين . ما ثمن الغرفة في الليلة ؟,['أريد غرفة بسريرين. كم سعر الغرفة لكل ليلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688d60>,30.26643726685862,56.69547982040355,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nابغى غرفة بسريرين. كم الغرفة لكل ليلة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما رأيك في موضوع التحرش الجنسي في مكان العمل ؟,['ما رأيك في التحرش الجنسي في مكان العمل؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688160>,67.61304462994481,76.60867469587278,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوش رأيك بالتحرش الجنسي في مكان العمل؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما وجه الاختلاف بين منتجك ومنتج منافسيك ؟,['من أي ناحية يختلف منتجك عن منافسيك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688910>,15.39089487088446,27.03304793573042,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن أي ناحية منتجك مختلف عن منافسينك؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بالطبع لا . لماذا تقول إذا ؟,['بالتأكيد لا، لماذا تقول ذلك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688820>,14.535768424205482,36.584736515899365,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبالتأكيد لا، ليه تقول اذا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أهلاً ، شريكك على الخط . هيا ، من فضلك .,['مرحبًا، الطرف الآخر على الخط. تفضل، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688730>,6.839596061560946,43.123092262269424,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهلا، الطرف الثاني على الخط. تفضل، لوسمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كنت سأشتري هذا إن كنت في مكانك ؟,['سأشتري هذا إذا كنت مكانك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86886a0>,29.53872020786076,45.51534915180319,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبشتري هذا اذا كنت بمكانك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد بوتيك قريب من هنا ؟,['هل يوجد بوتيك قريب هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688610>,55.780028607687655,72.3637741598462,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه بوتيك قريب هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أعتقد أنك ارتكبت خطأً . الغرفة دفع ثمنها مسبقاً . معي إيصال .,['أعتقد أنك ارتكبت خطأ. الغرفة كانت جاهزة. لدي الإيصال.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688580>,23.929097691920546,48.491709507195914,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاعتقد انك ارتكبت خطأ. الغرفة كانت جاهزة. عندي الايصال.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هناك جولة بعد الظهر ؟,['هل توجد جولة سياحية بعد الظهر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688880>,16.59038701421971,46.136291883726614,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه جولة سياحية بعد الظهر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
