estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r,كم شنطة ممكن اخدها في الطيارة؟,['كم حقيبة يمكنني اصطحابها معي إلى الطائرة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e326310>,4.456882760699063,17.57750714770892,0.0,0.0005819648504257202,0.0,0.002858150517567992,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow many bags can I bring onto the plane?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,ممكن تبعت تاكسي للبوابه الرئيسية لمول ويستمينسر؟,['هل يمكنك إرسال سيارة أجرة إلى المدخل الرئيسي لمركز ويستمنستر التجاري؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e326910>,1.9822566267103439,20.61709055158821,0.0,0.00036971611552871764,0.0,0.0021905720059294254,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send a taxi to the main entrance of Westminster Mall?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,الاجرة كام؟ ممكن تكتبلي الاجرة على ورقة؟,['كم قيمة الأجرة؟ هل يمكنك كتابة قيمة الأجرة على ورقة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3260d0>,19.49624907951977,34.791282738586794,0.0,0.00039838452357798815,0.0,0.004318925202824175,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow much is the fare? Would you write the fare out on a piece of paper?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,هو مستر جونس إتعلم ياباني فين؟,['فين تعلم السيد جونز الياباني؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e326a60>,8.591316733350183,23.686029550159983,0.01979904458287307,0.028530092909932137,0.6939705610275269,0.03031323093455285,0.021036489878208622,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere did Mr. Jones learn Japanese?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,حأعمل سندوتشين لحم خنزير .,['سأُحضِر بعض سَندويتشات اللحوم الباردة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e326700>,2.0244462660665508,13.32148184298382,4.957514810685626e-05,0.006203047931194305,0.007992062717676163,0.010965277906507254,8.763518874555475e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'll make a couple of ham sandwiches.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,لطوكيو، إذا سمحت .,['إلى طوكيو، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dff70>,22.089591134157878,44.84013284802523,4.952326029475894e-05,0.002806443255394697,0.017646271735429764,0.005531869595870376,9.761687409369068e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTo Tokyo, please.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,شكلي مش حيوصلي ميه سخنه .,['ما بقدرش أجيب مية ساخنة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfa30>,3.435488317233919,9.024122807017545,0.0018561104397074035,0.0022762822918593884,0.8154131174087524,0.004556813510134816,0.00371568550974935,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI can't seem to get hot water.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,فيه سينما قريبة من هنا؟,['هل يوجد سينما حول هنا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfd90>,16.10230726602675,24.169946264942965,5.322426598343281e-06,0.00144587445538491,0.0036811125464737415,0.1892350761918351,0.0006965956132026787,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs there s movie theater around here?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,امتى حتنتهي الرحلة، و فين؟,['فين هينتهي المشوار السياحي، وامتى؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfca0>,4.6192151051305474,24.57505224125627,0.9432321611592904,0.9843409657478333,0.9582372307777405,0.9853862983873114,0.9442338378129855,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere will the tour end, and when?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,لو واحد متاح، ممكن تحجزلي تربيزة جنب الشباك؟,['هل يمكنك حجز طاولة بجوار النافذة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df910>,2.4426495029761353,11.479151393956698,3.908812305587409e-06,0.0005058929673396051,0.00772655988112092,0.00915871694451198,7.076537490600864e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf one is available, can you reserve a table by the window?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,فكرة كويسة. بترتب تيجى إمتى؟,['فكرة جيدة، متى تخطط للقدوم؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df670>,3.7159390072518104,14.050663031038962,0.0,0.0015233376761898398,0.0,0.01572818064596504,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nGood idea. When do you plan to come?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,مقفول ايام الاتنين، لكن عادي في باقي الايام . متهيألي مفتوح من تسعة لخمسة .,['مُغلق يوم الإثنين، لكن يومًا مختلفًا سيكون مُناسبًا. أظن أنه يفتح من التاسعة صباحًا حتى الخامسة مساءً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df520>,3.772657799190421,21.387551233096296,0.0,0.0038235150277614594,0.0,0.011462477035820484,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt is closed on Mondays, but a different day should be okay. I think it's open from nine to five.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,كيرلي جامد، لو سمحت.,['حلق دقيق ومستديم، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df130>,4.456882760699063,12.128082652975337,0.00020364577377699616,0.05329381674528122,0.0038211895152926445,0.5068305060267448,0.0019366954156598629,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA tight permanent, please.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,لأ، لو سمحت متعملش كدة. ممكن تخلي أسئلتك لنهاية كلامي، لما أسأل عنهم؟,['لا، من فضلك لا تفعل. هل يمكنك أن تؤجل أسئلتك حتى نهاية المحاضرة عندما أطلب منك ذلك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df040>,5.921305060920625,20.400803914901996,0.0,0.0025025291834026575,0.0,0.043364217737689614,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nNo, please don't. Would you save your questions for the end of my talk, when I ask for them?\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,من امتى؟,['منذ متى؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df6a0>,0.0,27.172619047619044,0.0,0.025025738403201103,0.0,0.1180387120693922,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nSince when?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,برة.,['إخراج.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df7f0>,0.0,16.025641025641026,0.0005056415276593479,0.07644869387149811,0.0066141290590167046,0.1088966354727745,0.0007202564011096271,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOut.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,هو كان ازاي؟,['إزاي كانت؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df6d0>,12.703318703865365,17.815811167606334,0.9206004613158427,0.9639004468917847,0.9550783634185791,0.971746607683599,0.9280941597240078,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow was it?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,مش  لازم تتفرج ع التلفزيون طول الوقت .,['ما ينفعش تشاهد التلفزيون طول الوقت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df700>,34.98761149110957,56.60109752510439,0.042688466911534384,0.0555298887193203,0.7687475681304932,0.08502877689898014,0.06536566546220124,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou shouldn't watch TV all the time.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,تمام. ممكن تكتب العنوان مرة كمان على الظرف ده؟,['حاضر.. هل يمكنك كتابة العنوان مرة أخرى على هذا الظرف؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df340>,13.380161378318954,33.50924317353568,5.030247485981006e-07,0.0006643092492595315,0.0007572147296741605,0.004904170171357691,3.7135098905806955e-06,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAll right. Could you write the address once more on this envelope?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,مكتب البوستة بيقفل إمتى؟,['إمتى بتتقفل مكتب البريد؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df3d0>,17.491650626361267,33.218048184185946,0.6496987369335798,0.8564151525497437,0.7586259245872498,0.8645739117637277,0.6558881831857732,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat time does the post office close?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,السعر شامل كام مشروب؟,['كم عدد المشروبات المشمولة في السعر؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df2b0>,7.495553473355845,24.66380830785742,0.0,0.004920066334307194,0.0,0.18228252325206995,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow many drinks are included in the price?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,انا بره اوضتي و ماعيش مفتاح .,['أنا محبوس خارج غرفتي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df880>,0.0,10.499517711336043,0.0076358244544181275,0.0211564302444458,0.3609221577644348,0.11126527935266495,0.04015810470822645,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm locked out of my room.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,عايز كيرلي واسع، من فضلك.,['أريد تموجات دائمة غير محكمة، لو سمحتِ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfc40>,3.377156414337854,8.987223875095443,1.1923948267225648e-05,0.0002993214875459671,0.039836592972278595,0.0006503346958197653,2.59071185731226e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like a loose permanent, please.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,خليني انام لحد تسعة .,['سِـحْـني نَـومْ لـ تِـسْـعَـة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfb80>,1.506189323093867,11.904974559561577,0.008165662165410537,0.0437997467815876,0.18643172085285187,0.045407494297251105,0.008465397301452581,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nLet me sleep until nine o'clock.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,قول تاني من فضلك بس بالراحة.,['لو سمحت عايز أكررها تاني ببطء أكتر.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfb20>,3.377156414337854,15.074086676778942,0.7756147838329142,0.9895052313804626,0.7838410139083862,0.9902708599111065,0.7762149148766513,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlease say it again more slowly.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,خدمة سريعة.,['إيه الخدمة السريعة دي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfd60>,5.522397783539471,34.686363089354046,0.6868713240963302,0.9790335297584534,0.7015810012817383,0.9804211771115661,0.687844871115753,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat a quick service.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,فراخ، من فضلك .,['دجاج، منفضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df610>,6.567274736060395,46.71079872425367,0.0007638858437841178,0.0023375656455755234,0.32678690552711487,0.0028301169513724744,0.0009248451608188431,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nChicken, please.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,وجع بشع.,['إحساس بألم حاد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df580>,8.116697886877475,6.992827868852459,0.00024581360364812205,0.04084794223308563,0.006017772015184164,0.06517432630062103,0.0003922042369203585,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's a sharp pain.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,هو أنا ممكن أأجر مضارب؟,['هل يمكنني استئجار مضارب؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfa60>,18.141207173155518,28.63454106362469,1.014614378503113e-05,0.0010837925365194678,0.00936170294880867,0.05260108911897987,0.0004924357711157015,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan I hire rackets?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,ممكن تاخدنى كانتربري وترجعنى؟,['هل ستأخذني إلى كانتربري وتعيدني؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df9d0>,13.545994273378144,33.216887371123846,0.00012566484346787903,0.0013185060815885663,0.09530850499868393,0.003872988629154861,0.0003691287561216521,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWill you take me to Canterbury and bring me back?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,فين الكاتدرائية؟,['فين الكاتدرائية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2df430>,100.00000000000004,100.0,0.7924254004386739,0.8956165313720703,0.8847820162773132,0.9024964040145278,0.7985125880269985,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere is the cathedral?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,إيه هي التكيسات؟,['مَا هِي الْأَكْيَاسُ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2dfa00>,2.719665272174911,10.247615276275049,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat are cysts?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,اذا، اعملي حجز جديد .,['ثمّة حجز جديد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305940>,18.370727471078336,45.04704015125758,0.0,0.00028086701058782637,0.0,0.0006390503258444369,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThen, please give me a new reservation.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,شكرا ليك، ده كفاية .,['شكراً لك، هذا يكفي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305c70>,6.770186228657864,22.01808608058608,1.4403659185596804e-05,0.00897449441254139,0.00160495494492352,0.01476918114349246,2.3703870308719433e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThank you, that's enough.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,عديت من الامتحان ده بكل سهولة.,['نجحت في تلك الاختبارات نجاحاً باهراً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305910>,3.1251907639724417,11.385791388265265,0.0,0.017996925860643387,0.0,0.027173449285328388,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI passed that test with flying colors.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,عندنا خمرة بيضا ممتازة.,['لدينا نبيذ أبيض ممتاز.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3053a0>,8.400788786839632,20.450591908957062,0.0,0.00108761724550277,0.0,0.011231902171857655,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe have excellent white wine.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,دول كبار قوي .,['دول كبيرين أوي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305370>,8.116697886877475,33.34904253120054,0.9223380748896375,0.9867124557495117,0.934758722782135,0.9874477551784366,0.9230254024446818,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThese are too large.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,هو ممكن أسيبها في أي حتة في البلد؟,['هل يمكنني تركها في أي مكان في البلد؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305340>,28.291332071489855,40.98687486100134,0.0,0.0007986387936398387,0.0,0.00809648388531059,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMay I leave it anywhere in the country?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,سرق محفظتي و جري .,['انتزع محفظتي وهرب.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305280>,18.141207173155518,34.42002743783244,5.042472252037196e-05,0.00579796964302659,0.008696962147951126,0.02326432103291154,0.0002023289194210149,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHe snatched my wallet and ran away.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,العربية الليموزين حتوقف عند البوابة الشمالية الأول.,['الليموزين هيتوقف أولًا عند البوابة الشمالية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305760>,48.59373818796306,56.97039276791377,0.47391062975134446,0.921721339225769,0.5141582489013672,0.9299627412110567,0.4781480145645922,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe limousine will stop at the North gate first.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,ممكن أحاول على تسعة؟,['هل يمكنني تجربة رقم تسعة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305820>,20.556680845025987,20.22332922481583,0.0,0.0011027335422113538,0.0,0.06216123991180211,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould I try on a nine?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,ده طازه؟,['ده فريش؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305eb0>,18.99589214128981,13.690476190476192,0.8809551662270465,0.9892653226852417,0.8905145525932312,0.9899314881186001,0.8815483962398868,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis fresh?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,منين اقدر اخد شنطي؟,['فين ممكن أستلم أمتعتي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305f40>,4.767707020457095,6.120659321325679,0.5111868412746503,0.8679821491241455,0.5889370441436768,0.8902135863900185,0.5242797582250791,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I pick up my baggage?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,من فضلك غيرلي الين اللي معايا بجنيهات.,['ترجّى تحويل هذه الينات إلى جنيهات.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305e80>,13.292417883329383,20.898111309632522,2.9558008401493372e-06,0.003335582558065653,0.0008861423120833933,0.0222153109498322,1.968592700873583e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlease change these yen into pounds.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,ده بين الفرن و الجزار .,['إنه بين المخبز ومتجر اللحوم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305490>,4.02724819242185,25.21332227170569,1.1050397149870144e-05,0.00429717730730772,0.002571547869592905,0.6658500833436847,0.0017122653632907106,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's between bakery and butcher shop.\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,عايز أوضة بسريرين. بكام الأوضة في الليلة؟,['أريد غرفة بسرير مزدوج. كم تكلفة الغرفة في الليلة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3055e0>,10.170065501417424,34.13253727272209,7.6274644874255865e-06,0.0006615687161684036,0.01152936089783907,0.004090275848284364,4.715826642658527e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like a twin bed room. How much is the room per night?\nTranslation:""}]}]",True,,(),egy,False,None,None
Blobheart:command-r,رأيك أيه في التحرش الجنسي في مكان العمل؟,['إيه رأيك فى التحرش الجنسى فى مكان العمل؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3054c0>,29.782017963590448,52.84705732138645,0.7129134853160792,0.9888402819633484,0.7209591865539551,0.989771535329055,0.7135848809850948,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat do you think about sexual harassment in the work place?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,المنتج بتاعك يختلف عن بقيت المنتجات اللي شبهه ف إيه؟,['بأي طريقة يكون منتجك مختلفًا عن منافسيه؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3054f0>,4.033113082634661,14.282910262541787,0.0,0.005573637783527374,0.0,0.00908361584879458,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn what way is your product different from your competitors?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,طبعا لأ . انت ليه بتقول كده؟,['طبعًا لا . لمَ تسأل سؤال الافتراض هذا ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305ac0>,2.908317710573757,11.262902622655153,0.0,0.0016433120472356677,0.0,0.2980406106216833,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOf course not. Why you say if?\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,ازيك، شريكك عالخط، اتفضل، من فضلك .,['أهلا بك، الطرف الآخر على الخط. تفضل بالتحدث.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305b50>,2.627961710408444,14.624851730728459,1.509248895179222e-08,0.0010845016222447157,1.3916520401835442e-05,0.005541038000956178,7.711196838765212e-08,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHello, your party is on the line. Go ahead, please.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,لو كنت مكانك كنت صدقت.,['لو كنت مكانك لاشتريت هذا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305a30>,31.55984539112946,49.88134843720135,0.00028756126103460407,0.002920453669503331,0.09846458584070206,0.004019626067019999,0.0003957908159236143,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would buy this if I were you.\nTranslation:'}]}]",True,,(),egy,False,None,None
Blobheart:command-r,فيه بوتيك قريب من هنا؟,['هل هناك بوتيك حول هنا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e305160>,18.575057999133602,25.08505485527544,0.00014674335378908176,0.0018463797168806195,0.0794762596487999,0.6692971057491377,0.05319323055870875,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs there a boutique around here?\nTranslation:'}]}]",True,,(),egy,False,None,None
