estimator,generations,finish_reasons,turns,acc,line_acc,en_word%,out_of_range_word%,has_word_codeswitch,has_line_codeswitch,prob,line_prob,macro_prob,line_macro_prob,dialectness,line_dialectness,score,macro_score,prob_Algerian_Arabic,prob_Bahrani_Arabic,prob_Egyptian_Arabic,prob_Iraqi_Arabic,prob_Jordanian_Arabic,prob_Kuwaiti_Arabic,prob_Lebanese_Arabic,prob_Libyan_Arabic,prob_Moroccan_Arabic,prob_Omani_Arabic,prob_Palestinian_Arabic,prob_Qatari_Arabic,prob_Saudi_Arabic,prob_Sudanese_Arabic,prob_Syrian_Arabic,prob_Tunisian_Arabic,prob_Emirati_Arabic,prob_Yemeni_Arabic,raw_data_hash,tokens,line_preds,line_preds_list,en_words,out_of_range_words,out_of_range_blocks,_raw_turns,_3,_4,_5,_6,_7,from_cache,documents,desired_output_language,desired_output_dialect,too_few_tokens,error,error_traceback,completion,chat_preamble
OpenAIAPI:gpt-4o-2024-08-06,['ما نعرفش بالضبط شنو غادي يكونو العادات الغذائية ديالي فالمستقبل، ولكن كنظن غادي نحاول نركز على الأكل الصحي والمتوازن. غادي نحاول ناكل بزاف ديال الخضرة والفواكه، ونقلل من السكريات والدهون. ممكن نزيد نركز على الأكل المحلي والموسمي، ونحاول نقلل من الأكل المصنع. وطبعا، شرب الماء بكثرة غ'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0698cf70>,1.0,1.0,0.0,0.0,0.0,0.0,0.9959108829498291,0.9959844350814819,0.9968069447932066,0.9969679589412408,0.7410752177238464,0.797788143157959,0.7380448744155927,0.7387089236412678,0.0005828752182424068,0.00021719234064221382,0.0004086091066710651,0.0001290239451918751,0.00013922889775130898,0.00026166060706600547,0.0002404173428658396,0.00017207088239956647,0.9959108829498291,9.142285853158683e-05,0.00015947790234349668,0.000417740287957713,0.0001499302452430129,0.00016748833877500147,0.0001895494933705777,0.0001411157427355647,0.0005093570216558874,0.00011187719064764678,0.070263808,"['ما', 'نعرفش', 'بالضبط', 'شنو', 'غادي', 'يكونو', 'العادات', 'الغذائية', 'ديالي', 'فالمستقبل', 'ولكن', 'كنظن', 'غادي', 'نحاول', 'نركز', 'على', 'الأكل', 'الصحي', 'والمتوازن', 'غادي', 'نحاول', 'ناكل', 'بزاف', 'ديال', 'الخضرة', 'والفواكه', 'ونقلل', 'من', 'السكريات', 'والدهون', 'ممكن', 'نزيد', 'نركز', 'على', 'الأكل', 'المحلي', 'والموسمي', 'ونحاول', 'نقلل', 'من', 'الأكل', 'المصنع', 'وطبعا', 'شرب', 'الماء', 'بكثرة', 'غ']",0. [ar]: ما نعرفش بالضبط شنو غادي يكونو العادات الغذائية ديالي فالمستقبل ولكن كنظن غادي نحاول نركز على الأكل الصحي والمتوازن غادي نحاول ناكل بزاف ديال الخضرة والفواكه ونقلل من السكريات والدهون ممكن نزيد نركز على الأكل المحلي والموسمي ونحاول نقلل من الأكل المصنع وطبعا شرب الماء بكثرة غ,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Reply in Moroccan Arabic. What will your eating habits look like in the future?'}]}]",Start,reply in {language_requested},Stand alone,53,10,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['ما نقدرش نتوقع المستقبل بدقة، ولكن ممكن نتخيل بعض التغييرات في العادات الغذائية. ممكن الناس في المستقبل يركزوا أكثر على الأكل الصحي والمستدام، بحال الخضرة والفواكه المحلية والمنتجات اللي ما كتضرش البيئة. ممكن يكثروا من استهلاك الأغذية النباتية ويقللوا من اللحوم. التكنولوجيا ممكن تلعب دور كبير، بحال الأكل المصنع في المختبرات أو الأكل الذكي'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0698cac0>,1.0,1.0,0.0,0.0,0.0,0.0,0.9959918856620789,0.9960876703262329,0.9969732766912784,0.9971031740424223,0.2725203037261963,0.2680332362651825,0.2714280111894567,0.2716954601708083,0.0006762520642951131,0.00021579937310889363,0.0003247426066081971,0.00010962587839458138,0.00014252495020627975,0.00027491323999129236,0.00021842563000973314,0.0001682651782175526,0.9959918856620789,9.793307253858075e-05,0.00016883935313671827,0.00040346209425479174,0.00013224930444266647,0.00016545690596103668,0.00015971904213074595,0.00013687378668691963,0.0005062597338110209,0.00010674849181668833,0.070263808,"['ما', 'نقدرش', 'نتوقع', 'المستقبل', 'بدقة', 'ولكن', 'ممكن', 'نتخيل', 'بعض', 'التغييرات', 'في', 'العادات', 'الغذائية', 'ممكن', 'الناس', 'في', 'المستقبل', 'يركزوا', 'أكثر', 'على', 'الأكل', 'الصحي', 'والمستدام', 'بحال', 'الخضرة', 'والفواكه', 'المحلية', 'والمنتجات', 'اللي', 'ما', 'كتضرش', 'البيئة', 'ممكن', 'يكثروا', 'من', 'استهلاك', 'الأغذية', 'النباتية', 'ويقللوا', 'من', 'اللحوم', 'التكنولوجيا', 'ممكن', 'تلعب', 'دور', 'كبير', 'بحال', 'الأكل', 'المصنع', 'في', 'المختبرات', 'أو', 'الأكل', 'الذكي']",0. [ar]: ما نقدرش نتوقع المستقبل بدقة ولكن ممكن نتخيل بعض التغييرات في العادات الغذائية ممكن الناس في المستقبل يركزوا أكثر على الأكل الصحي والمستدام بحال الخضرة والفواكه المحلية والمنتجات اللي ما كتضرش البيئة ممكن يكثروا من استهلاك الأغذية النباتية ويقللوا من اللحوم التكنولوجيا ممكن تلعب دور كبير بحال الأكل المصنع في المختبرات أو الأكل الذكي,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'What will your eating habits look like in the future? Answer in Moroccan Arabic.'}]}]",End,answer in {language_requested},Stand alone,53,10,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['العلوم الجنائية هي المجال اللي كيتعلق بدراسة الأدلة الجنائية وتحليلها باش نساعدو فحل الجرائم. هاد العلوم كتستعمل تقنيات علمية مختلفة بحال تحليل البصمات، الحمض النووي، والمواد الكيميائية باش نحددو شكون المجرم أو كيفاش وقعات الجريمة. الهدف منها هو توفير معلومات دقيقة وموثوقة اللي كتعاون السلطات القضائية فالبحث والتحقيق.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7c0698c6d0>,1.0,1.0,0.0,0.0,0.0,0.0,0.9958015084266663,0.9959302544593811,0.9966455203248188,0.9968254095583688,0.39462152123451233,0.4340631365776062,0.3929647061029531,0.39329777136214206,0.0005251973052509129,0.0002233342529507354,0.00037983700167387724,0.00012714539479929954,0.00014855321205686778,0.0002985440369229764,0.0002485858276486397,0.00016592156316619366,0.9958015084266663,0.00010135387856280431,0.00017965446750167757,0.0004552843456622213,0.00014744960935786366,0.00016662337293382734,0.00020054943161085248,0.00015289302973542362,0.0005631989915855229,0.00011417768837418407,0.971602432,"['العلوم', 'الجنائية', 'هي', 'المجال', 'اللي', 'كيتعلق', 'بدراسة', 'الأدلة', 'الجنائية', 'وتحليلها', 'باش', 'نساعدو', 'فحل', 'الجرائم', 'هاد', 'العلوم', 'كتستعمل', 'تقنيات', 'علمية', 'مختلفة', 'بحال', 'تحليل', 'البصمات', 'الحمض', 'النووي', 'والمواد', 'الكيميائية', 'باش', 'نحددو', 'شكون', 'المجرم', 'أو', 'كيفاش', 'وقعات', 'الجريمة', 'الهدف', 'منها', 'هو', 'توفير', 'معلومات', 'دقيقة', 'وموثوقة', 'اللي', 'كتعاون', 'السلطات', 'القضائية', 'فالبحث', 'والتحقيق']",0. [ar]: العلوم الجنائية هي المجال اللي كيتعلق بدراسة الأدلة الجنائية وتحليلها باش نساعدو فحل الجرائم هاد العلوم كتستعمل تقنيات علمية مختلفة بحال تحليل البصمات الحمض النووي والمواد الكيميائية باش نحددو شكون المجرم أو كيفاش وقعات الجريمة الهدف منها هو توفير معلومات دقيقة وموثوقة اللي كتعاون السلطات القضائية فالبحث والتحقيق,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write in Moroccan Arabic. Define Forensic Science'}]}]",Start,write in {language_requested},Stand alone,23,3,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['العلوم الجنائية هي مجال علمي كيستخدم تقنيات علمية وتحليلية باش يحل الجرائم ويكشف الحقائق اللي عندها علاقة بالقانون. هاد المجال كيشمل تحليل الأدلة المادية بحال البصمات، الحمض النووي، والآثار الرقمية، وكيعاون المحققين والشرطة في فهم شنو وقع وكيفاش.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7c0698c760>,1.0,1.0,0.0,0.0,0.0,0.0,0.9956443309783936,0.9956473708152771,0.9964500345959095,0.996467532531824,0.23646388947963715,0.30014345049858093,0.23543393104150212,0.23562445085266776,0.0004943054518662393,0.0002514451916795224,0.00040442170575261116,0.00013351136294659227,0.0001652013452257961,0.0003024086472578347,0.00026625744067132473,0.00017171357467304915,0.9956443309783936,9.687578858574852e-05,0.0001992153556784615,0.00047101511154323816,0.00014965930313337594,0.0001842231722548604,0.00021790838218294084,0.00013968459097668529,0.0005765886744484305,0.00013119325740262866,0.971602432,"['العلوم', 'الجنائية', 'هي', 'مجال', 'علمي', 'كيستخدم', 'تقنيات', 'علمية', 'وتحليلية', 'باش', 'يحل', 'الجرائم', 'ويكشف', 'الحقائق', 'اللي', 'عندها', 'علاقة', 'بالقانون', 'هاد', 'المجال', 'كيشمل', 'تحليل', 'الأدلة', 'المادية', 'بحال', 'البصمات', 'الحمض', 'النووي', 'والآثار', 'الرقمية', 'وكيعاون', 'المحققين', 'والشرطة', 'في', 'فهم', 'شنو', 'وقع', 'وكيفاش']",0. [ar]: العلوم الجنائية هي مجال علمي كيستخدم تقنيات علمية وتحليلية باش يحل الجرائم ويكشف الحقائق اللي عندها علاقة بالقانون هاد المجال كيشمل تحليل الأدلة المادية بحال البصمات الحمض النووي والآثار الرقمية وكيعاون المحققين والشرطة في فهم شنو وقع وكيفاش,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Define Forensic Science. Answer in Moroccan Arabic.'}]}]",End,answer in {language_requested},Stand alone,23,3,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الذكاء الاصطناعي يقدر يساهم بطرق مختلفة فحل المشاكل بحال التلوث، التغير المناخي وتدمير النظم البيئية. هنا بعض الطرق اللي يقدر يعاون بها:\n\n1. **مراقبة البيئة:** الذكاء الاصطناعي يقدر يستعمل فالتحليل ديال البيانات اللي كتجي من الأقمار الصناعية وأجهزة الاستشعار لمراقبة جودة الهواء والماء، وتتبع التغيرات فالنظم البيئية.\n\n'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0698c460>,1.0,1.0,0.0,0.0,0.0,0.0,0.9960862398147583,0.9943678379058838,0.9970267915923614,0.9966803058341611,0.05220884829759598,0.0947802048176527,0.05200451538581152,0.05205362051088444,0.0006301482790149748,0.00020117865642532706,0.000328500202158466,0.00011436433851486072,0.0001314794790232554,0.00025261170230805874,0.00022970527061261237,0.00016684310685377568,0.9960862398147583,9.224026871379465e-05,0.00017007846327032894,0.00042233490967191756,0.00012720625090878457,0.00014538095274474472,0.0001783022453309968,0.0001435603917343542,0.00047292819363065064,0.0001067290868377313,0.337870848,"['الذكاء', 'الاصطناعي', 'يقدر', 'يساهم', 'بطرق', 'مختلفة', 'فحل', 'المشاكل', 'بحال', 'التلوث', 'التغير', 'المناخي', 'وتدمير', 'النظم', 'البيئية', 'هنا', 'بعض', 'الطرق', 'اللي', 'يقدر', 'يعاون', 'بها', '1', 'مراقبة', 'البيئة', 'الذكاء', 'الاصطناعي', 'يقدر', 'يستعمل', 'فالتحليل', 'ديال', 'البيانات', 'اللي', 'كتجي', 'من', 'الأقمار', 'الصناعية', 'وأجهزة', 'الاستشعار', 'لمراقبة', 'جودة', 'الهواء', 'والماء', 'وتتبع', 'التغيرات', 'فالنظم', 'البيئية']","0. [ar]: الذكاء الاصطناعي يقدر يساهم بطرق مختلفة فحل المشاكل بحال التلوث التغير المناخي وتدمير النظم البيئية هنا بعض الطرق اللي يقدر يعاون بها
1. [ar]: 1 مراقبة البيئة الذكاء الاصطناعي يقدر يستعمل فالتحليل ديال البيانات اللي كتجي من الأقمار الصناعية وأجهزة الاستشعار لمراقبة جودة الهواء والماء وتتبع التغيرات فالنظم البيئية","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write in Moroccan Arabic. what can be some ways AI can help address issues like pollution, climate change and destruction of ecosystems?'}]}]",Start,write in {language_requested},Stand alone,110,18,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['التكنولوجيا ديال الذكاء الاصطناعي تقدر تلعب دور كبير فمواجهة المشاكل البيئية بحال التلوث، التغير المناخي، وتدمير النظم البيئية. ها بعض الطرق اللي ممكن الذكاء الاصطناعي يعاون بها:\n\n1. **مراقبة التلوث:** الذكاء الاصطناعي يقدر يساعد فمراقبة مستويات التلوث فالهوا والماء، من خلال تحليل البيانات اللي كتجي من المستشعر'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0698c7c0>,1.0,1.0,0.0,0.0,0.0,0.0,0.995995044708252,0.9958885908126831,0.9968977623648243,0.9971477027138462,0.13631802797317505,0.12115439027547836,0.13577208036568322,0.13589513705644374,0.000592872966080904,0.0002160753938369453,0.00036688719410449266,0.00012467319902498275,0.00013317477714736015,0.00025792536325752735,0.00023253356630448252,0.00017633609240874648,0.995995044708252,9.271006274502724e-05,0.00017203013703692704,0.00044038851046934724,0.00013138109352439642,0.00014695388381369412,0.00018370375619269907,0.00013350859808269888,0.0004931360599584877,0.00011065095895901322,0.337870848,"['التكنولوجيا', 'ديال', 'الذكاء', 'الاصطناعي', 'تقدر', 'تلعب', 'دور', 'كبير', 'فمواجهة', 'المشاكل', 'البيئية', 'بحال', 'التلوث', 'التغير', 'المناخي', 'وتدمير', 'النظم', 'البيئية', 'ها', 'بعض', 'الطرق', 'اللي', 'ممكن', 'الذكاء', 'الاصطناعي', 'يعاون', 'بها', '1', 'مراقبة', 'التلوث', 'الذكاء', 'الاصطناعي', 'يقدر', 'يساعد', 'فمراقبة', 'مستويات', 'التلوث', 'فالهوا', 'والماء', 'من', 'خلال', 'تحليل', 'البيانات', 'اللي', 'كتجي', 'من', 'المستشعر']","0. [ar]: التكنولوجيا ديال الذكاء الاصطناعي تقدر تلعب دور كبير فمواجهة المشاكل البيئية بحال التلوث التغير المناخي وتدمير النظم البيئية ها بعض الطرق اللي ممكن الذكاء الاصطناعي يعاون بها
1. [ar]: 1 مراقبة التلوث الذكاء الاصطناعي يقدر يساعد فمراقبة مستويات التلوث فالهوا والماء من خلال تحليل البيانات اللي كتجي من المستشعر","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'what can be some ways AI can help address issues like pollution, climate change and destruction of ecosystems? Use Moroccan Arabic.'}]}]",End,use {language_requested},Stand alone,110,18,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,"['الكمبيوترات الكوانتية هي نوع جديد من الكمبيوترات اللي كاتستعمل مبادئ فيزيائية مختلفة على الكمبيوترات العادية. فاش كنهدرو على الكمبيوترات العادية، كنلقاوها خدامة بالـ""بتات"" (bits)، اللي هي وحدات صغيرة كاتكون يا إما 0 أو 1. أما الكمبيوترات الكوانتية، كاتستعمل ""الكيوبتات"" (qubits)، اللي']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0692df40>,1.0,1.0,0.024390243902439025,0.04878048780487805,1.0,0.0,0.9958499670028687,0.9959101676940918,0.996713265121798,0.9967810109228594,0.31600597500801086,0.3916757106781006,0.31469453978443696,0.3149673471482318,0.000490215141326189,0.00023485835117753595,0.0004242873110342771,0.00011735277075786144,0.00015369255561381578,0.00027657326427288353,0.0002441919350530952,0.00019301426073070616,0.9958499670028687,8.884513226803392e-05,0.00018678739434108138,0.00043755341903306544,0.00014474171621259302,0.00016428639355581254,0.00018508739594835788,0.0001800687168724835,0.0005051582702435553,0.0001233011280419305,0.835405312,"['الكمبيوترات', 'الكوانتية', 'هي', 'نوع', 'جديد', 'من', 'الكمبيوترات', 'اللي', 'كاتستعمل', 'مبادئ', 'فيزيائية', 'مختلفة', 'على', 'الكمبيوترات', 'العادية', 'فاش', 'كنهدرو', 'على', 'الكمبيوترات', 'العادية', 'كنلقاوها', 'خدامة', 'بالـبتات', 'bits', 'اللي', 'هي', 'وحدات', 'صغيرة', 'كاتكون', 'يا', 'إما', '0', 'أو', '1', 'أما', 'الكمبيوترات', 'الكوانتية', 'كاتستعمل', 'الكيوبتات', 'qubits', 'اللي']",0. [ar]: الكمبيوترات الكوانتية هي نوع جديد من الكمبيوترات اللي كاتستعمل مبادئ فيزيائية مختلفة على الكمبيوترات العادية فاش كنهدرو على الكمبيوترات العادية كنلقاوها خدامة بالـبتات bits اللي هي وحدات صغيرة كاتكون يا إما 0 أو 1 أما الكمبيوترات الكوانتية كاتستعمل الكيوبتات qubits اللي,[True],['bits'],"['bits', 'qubits']","[['Basic Latin'], ['Basic Latin']]","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Answer in Moroccan Arabic. Explain quantum computing in simple terms'}]}]",Start,answer in {language_requested},Stand alone,41,6,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,"['الكمبيوترات الكوانتية هي نوع جديد من الكمبيوترات اللي كيستخدموا مبادئ الفيزياء الكوانتية باش يقوموا بالحسابات. فالكمبيوترات العادية، المعلومات كتنخزن على شكل بيتات (0 أو 1). ولكن فالحوسبة الكوانتية، كاينين حاجة سميتها الكيوبتات اللي يقدرو يكونوا 0 و1 ف نفس الوقت بفضل خاصية سميتها ""الت']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0692d730>,1.0,1.0,0.0,0.0,0.0,0.0,0.9956868290901184,0.9957306981086731,0.9964968272252008,0.9965451585740084,0.5268259644508362,0.5352120399475098,0.5245536740263965,0.5249804020751146,0.0004671109199989587,0.0002375343901803717,0.0004433710128068924,0.00012620832421816885,0.00015634276496712118,0.000268723932094872,0.0002525976160541177,0.00019941832579206675,0.9956868290901184,0.00010175271745538339,0.00019716157112270594,0.000493753410410136,0.0001599574025021866,0.00017848504649009556,0.0002092009672196582,0.00014346888929139823,0.0005455826758407056,0.00013240035332273692,0.835405312,"['الكمبيوترات', 'الكوانتية', 'هي', 'نوع', 'جديد', 'من', 'الكمبيوترات', 'اللي', 'كيستخدموا', 'مبادئ', 'الفيزياء', 'الكوانتية', 'باش', 'يقوموا', 'بالحسابات', 'فالكمبيوترات', 'العادية', 'المعلومات', 'كتنخزن', 'على', 'شكل', 'بيتات', '0', 'أو', '1', 'ولكن', 'فالحوسبة', 'الكوانتية', 'كاينين', 'حاجة', 'سميتها', 'الكيوبتات', 'اللي', 'يقدرو', 'يكونوا', '0', 'و1', 'ف', 'نفس', 'الوقت', 'بفضل', 'خاصية', 'سميتها', 'الت']",0. [ar]: الكمبيوترات الكوانتية هي نوع جديد من الكمبيوترات اللي كيستخدموا مبادئ الفيزياء الكوانتية باش يقوموا بالحسابات فالكمبيوترات العادية المعلومات كتنخزن على شكل بيتات 0 أو 1 ولكن فالحوسبة الكوانتية كاينين حاجة سميتها الكيوبتات اللي يقدرو يكونوا 0 و1 ف نفس الوقت بفضل خاصية سميتها الت,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Explain quantum computing in simple terms. Use Moroccan Arabic.'}]}]",End,use {language_requested},Stand alone,41,6,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['أول بلد اعتمد الشيوعية كوسيلة لتطوير اقتصاده هو الاتحاد السوفيتي. الشيوعية تم تطبيقها بعد الثورة البلشفية في عام 1917.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7c0692d6a0>,1.0,1.0,0.0,0.0,0.0,0.0,0.004624720197170973,0.00798311922699213,0.05382222030311823,0.16511336714029312,0.004158535972237587,0.0021112533286213875,1.9232065301469196e-05,0.00022382163923621336,0.004691303241997957,0.0016047385288402438,0.03070913441479206,0.04953357204794884,0.25888317823410034,0.00506872683763504,0.010776338167488575,0.03253307566046715,0.004624720197170973,0.031188251450657845,0.05543419346213341,0.017175648361444473,0.30161982774734497,0.010973883792757988,0.13517503440380096,0.011973121203482151,0.013635579496622086,0.024399632588028908,0.558185472,"['أول', 'بلد', 'اعتمد', 'الشيوعية', 'كوسيلة', 'لتطوير', 'اقتصاده', 'هو', 'الاتحاد', 'السوفيتي', 'الشيوعية', 'تم', 'تطبيقها', 'بعد', 'الثورة', 'البلشفية', 'في', 'عام', '1917']",0. [ar]: أول بلد اعتمد الشيوعية كوسيلة لتطوير اقتصاده هو الاتحاد السوفيتي الشيوعية تم تطبيقها بعد الثورة البلشفية في عام 1917,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Respond in Moroccan Arabic. which country was the first to adopt communism as the way to develop it economy'}]}]",Start,respond in {language_requested},Stand alone,79,15,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['أول بلد اعتمد الشيوعية كوسيلة لتطوير اقتصاده هو الاتحاد السوفيتي. الشيوعية تم تطبيقها بعد الثورة البلشفية في عام 1917.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7c0692d670>,1.0,1.0,0.0,0.0,0.0,0.0,0.004624720197170973,0.00798311922699213,0.05382222030311823,0.16511336714029312,0.004158535972237587,0.0021112533286213875,1.9232065301469196e-05,0.00022382163923621336,0.004691303241997957,0.0016047385288402438,0.03070913441479206,0.04953357204794884,0.25888317823410034,0.00506872683763504,0.010776338167488575,0.03253307566046715,0.004624720197170973,0.031188251450657845,0.05543419346213341,0.017175648361444473,0.30161982774734497,0.010973883792757988,0.13517503440380096,0.011973121203482151,0.013635579496622086,0.024399632588028908,0.558185472,"['أول', 'بلد', 'اعتمد', 'الشيوعية', 'كوسيلة', 'لتطوير', 'اقتصاده', 'هو', 'الاتحاد', 'السوفيتي', 'الشيوعية', 'تم', 'تطبيقها', 'بعد', 'الثورة', 'البلشفية', 'في', 'عام', '1917']",0. [ar]: أول بلد اعتمد الشيوعية كوسيلة لتطوير اقتصاده هو الاتحاد السوفيتي الشيوعية تم تطبيقها بعد الثورة البلشفية في عام 1917,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'which country was the first to adopt communism as the way to develop it economy. Respond in Moroccan Arabic.'}]}]",End,respond in {language_requested},Stand alone,79,15,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,"['باش تجاوب على السؤال ""شنو النوع ديال الحالات الاستعمال أو البلوجينات الجديدة اللي بغيتي تشوفها مبنية؟""، تقدر تقول:\n\n""كنبغي نشوف بلوجينات اللي كتسهل العمل اليومي بحال تنظيم المهام أو تحسين التواصل بين الفرق. حتى شي حاجة اللي كتساعد في تحليل البيانات بشكل أذكى أو كتقدم حلول مبتكرة للتجارة الإلكترونية غتكون زوينة. إذا كان ممكن شي بلوجينات اللي كتخ']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0692d3d0>,1.0,1.0,0.0,0.0,0.0,0.0,0.9957832098007202,0.996039628982544,0.9965840271615889,0.9969865606253734,0.7059094905853271,0.6699563562870026,0.7029328183638484,0.7034981229391111,0.0004927775007672608,0.0002988784108310938,0.00039109503268264234,0.00011821101361420006,0.0001446373644284904,0.00032019472564570606,0.0002395703922957182,0.00017221939924638718,0.9957832098007202,0.00010156662756344303,0.00017736641166266054,0.0004729926586151123,0.0001553181791678071,0.00017584706074558198,0.00017725869838614017,0.00013582046085502952,0.0005267001688480377,0.00011638808791758493,0.399699456,"['باش', 'تجاوب', 'على', 'السؤال', 'شنو', 'النوع', 'ديال', 'الحالات', 'الاستعمال', 'أو', 'البلوجينات', 'الجديدة', 'اللي', 'بغيتي', 'تشوفها', 'مبنية؟', 'تقدر', 'تقول', 'كنبغي', 'نشوف', 'بلوجينات', 'اللي', 'كتسهل', 'العمل', 'اليومي', 'بحال', 'تنظيم', 'المهام', 'أو', 'تحسين', 'التواصل', 'بين', 'الفرق', 'حتى', 'شي', 'حاجة', 'اللي', 'كتساعد', 'في', 'تحليل', 'البيانات', 'بشكل', 'أذكى', 'أو', 'كتقدم', 'حلول', 'مبتكرة', 'للتجارة', 'الإلكترونية', 'غتكون', 'زوينة', 'إذا', 'كان', 'ممكن', 'شي', 'بلوجينات', 'اللي', 'كتخ']","0. [ar]: باش تجاوب على السؤال شنو النوع ديال الحالات الاستعمال أو البلوجينات الجديدة اللي بغيتي تشوفها مبنية؟ تقدر تقول
1. [ar]: كنبغي نشوف بلوجينات اللي كتسهل العمل اليومي بحال تنظيم المهام أو تحسين التواصل بين الفرق حتى شي حاجة اللي كتساعد في تحليل البيانات بشكل أذكى أو كتقدم حلول مبتكرة للتجارة الإلكترونية غتكون زوينة إذا كان ممكن شي بلوجينات اللي كتخ","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write in Moroccan Arabic. how can I answer the question: What types of use cases or new plugins do you want to see built?'}]}]",Start,write in {language_requested},Stand alone,95,20,False,(),ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,"['باش تجاوب على السؤال: ""شنو هما الأنواع ديال الاستخدامات أو البلوجينات الجداد اللي بغيتي تشوفهم مبنيين؟"" ممكن تقول:\n\n""كنبغي نشوف بلوجينات اللي كتركز على تحسين تجربة المستخدم، بحال بلوجينات ديال الترجمة اللي كتدعم الدارجة المغربية. حتى بلوجينات اللي كتسهل التجارة الإلكترونية وتدير التحليلات ديال السوق غادي تكون مفيدة بزاف']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0692de80>,1.0,1.0,0.0,0.0,0.0,0.0,0.9956616759300232,0.9959462881088257,0.9964330661314307,0.996796589854057,0.8302016854286194,0.7489739954471588,0.8266000014737891,0.8272404109191207,0.0004542832321021706,0.0002802630770020187,0.00043500657193362713,0.0001264006132259965,0.00016208768647629768,0.0003133443824481219,0.00025279124383814633,0.00018042069859802723,0.9956616759300232,0.00010009110701503232,0.0001886434038169682,0.0004843155911657959,0.0001720176514936611,0.00018037475820165128,0.000208896046387963,0.0001366862707072869,0.0005376572371460497,0.00012506831262726337,0.399699456,"['باش', 'تجاوب', 'على', 'السؤال', 'شنو', 'هما', 'الأنواع', 'ديال', 'الاستخدامات', 'أو', 'البلوجينات', 'الجداد', 'اللي', 'بغيتي', 'تشوفهم', 'مبنيين؟', 'ممكن', 'تقول', 'كنبغي', 'نشوف', 'بلوجينات', 'اللي', 'كتركز', 'على', 'تحسين', 'تجربة', 'المستخدم', 'بحال', 'بلوجينات', 'ديال', 'الترجمة', 'اللي', 'كتدعم', 'الدارجة', 'المغربية', 'حتى', 'بلوجينات', 'اللي', 'كتسهل', 'التجارة', 'الإلكترونية', 'وتدير', 'التحليلات', 'ديال', 'السوق', 'غادي', 'تكون', 'مفيدة', 'بزاف']","0. [ar]: باش تجاوب على السؤال شنو هما الأنواع ديال الاستخدامات أو البلوجينات الجداد اللي بغيتي تشوفهم مبنيين؟ ممكن تقول
1. [ar]: كنبغي نشوف بلوجينات اللي كتركز على تحسين تجربة المستخدم بحال بلوجينات ديال الترجمة اللي كتدعم الدارجة المغربية حتى بلوجينات اللي كتسهل التجارة الإلكترونية وتدير التحليلات ديال السوق غادي تكون مفيدة بزاف","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'how can I answer the question: What types of use cases or new plugins do you want to see built? Answer in Moroccan Arabic.'}]}]",End,answer in {language_requested},Stand alone,95,20,False,(),ar,mar,False,None,None,None,None
