estimator,generations,finish_reasons,turns,line_acc,en_word%,out_of_range_word%,has_word_codeswitch,has_line_codeswitch,prob,line_prob,macro_prob,line_macro_prob,dialectness,line_dialectness,score,macro_score,prob_Algerian_Arabic,prob_Bahrani_Arabic,prob_Egyptian_Arabic,prob_Iraqi_Arabic,prob_Jordanian_Arabic,prob_Kuwaiti_Arabic,prob_Lebanese_Arabic,prob_Libyan_Arabic,prob_Moroccan_Arabic,prob_Omani_Arabic,prob_Palestinian_Arabic,prob_Qatari_Arabic,prob_Saudi_Arabic,prob_Sudanese_Arabic,prob_Syrian_Arabic,prob_Tunisian_Arabic,prob_Emirati_Arabic,prob_Yemeni_Arabic,sample_id,tokens,line_preds,line_preds_list,en_words,out_of_range_words,out_of_range_blocks,_raw_turns,_3,_4,_5,_6,_7,from_cache,documents,acc,desired_output_language,desired_output_dialect,too_few_tokens,error,error_traceback,completion,chat_preamble
OpenAIAPI:gpt-4o-2024-08-06,['التواصل الفعّال هو واحد من المهارات الأساسية اللي كيحتاجها أي شخص باش ينجح فحياتو الشخصية والمهنية. فالمغرب، كيف فبزاف ديال الثقافات، التواصل كيلعب دور كبير فبناء العلاقات وتحقيق الأهداف. فهاد المقالة، غادي نتعرفو على بعض النصائح اللي غادي تعاونك تطور مهارات التواصل ديالك.\n\nأول حاجة خاصنا نفهموها هي أن التواصل ماشي'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e30580>,1.0,0.0,0.0,0.0,0.0,0.995799720287323,0.996080756187439,0.9965886785939801,0.9970261684356956,0.4495909810066223,0.46193496882915497,0.44770257313009765,0.448057281669161,0.0004756437847390771,0.0002279290638398379,0.00041200968553312123,0.0001349481026409194,0.0001523886458016932,0.00026977332890965044,0.00023978260287549347,0.00017656954878475517,0.995799720287323,0.0001009725165204145,0.00017709638632368296,0.0004743161262013018,0.00017114180081989616,0.00017205839685630053,0.00020991501514799893,0.00013674497313331813,0.0005399821093305945,0.00012900179717689753,15,"['التواصل', 'الفعّال', 'هو', 'واحد', 'من', 'المهارات', 'الأساسية', 'اللي', 'كيحتاجها', 'أي', 'شخص', 'باش', 'ينجح', 'فحياتو', 'الشخصية', 'والمهنية', 'فالمغرب', 'كيف', 'فبزاف', 'ديال', 'الثقافات', 'التواصل', 'كيلعب', 'دور', 'كبير', 'فبناء', 'العلاقات', 'وتحقيق', 'الأهداف', 'فهاد', 'المقالة', 'غادي', 'نتعرفو', 'على', 'بعض', 'النصائح', 'اللي', 'غادي', 'تعاونك', 'تطور', 'مهارات', 'التواصل', 'ديالك', 'أول', 'حاجة', 'خاصنا', 'نفهموها', 'هي', 'أن', 'التواصل', 'ماشي']","0. [ar]: التواصل الفعّال هو واحد من المهارات الأساسية اللي كيحتاجها أي شخص باش ينجح فحياتو الشخصية والمهنية فالمغرب كيف فبزاف ديال الثقافات التواصل كيلعب دور كبير فبناء العلاقات وتحقيق الأهداف فهاد المقالة غادي نتعرفو على بعض النصائح اللي غادي تعاونك تطور مهارات التواصل ديالك
1. [ar]: أول حاجة خاصنا نفهموها هي أن التواصل ماشي","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a 500-word article on the topic of ""Effective Communication Skills"". Reply in Moroccan Arabic.'}]}]",End,reply in {language_requested},Stand alone,74,11,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['التعلم الآلي هو واحد من المجالات اللي كتعرف تطور كبير فالعصر الحالي، وكيعتابر جزء من الذكاء الاصطناعي. هاد المجال كيخلي الآلات والبرامج تتعلم من البيانات اللي كتجمعها وكتحللها، وكتحسن الأداء ديالها بلا ما تحتاج تدخل بشري مباشر. فهاد المقالة، غادي نهضرو على التعلم الآلي، كيفاش كيخدم، وفين ك'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e30dc0>,1.0,0.0,0.0,0.0,0.0,0.9957232475280762,0.995762825012207,0.9965101958514424,0.9965661300520878,0.42667707800865173,0.5405733585357666,0.424852285760565,0.4251880585717227,0.0004738834104500711,0.00023697334108874202,0.0004067851696163416,0.0001345074560958892,0.0001664992596488446,0.0002724866208154708,0.00026861869264394045,0.00017974401998799294,0.9957232475280762,9.697489440441132e-05,0.0002019739185925573,0.0004819539317395538,0.00015900202561169863,0.0001716032566037029,0.00022888410603627563,0.00013332089292816818,0.0005283048958517611,0.00013530137948691845,16,"['التعلم', 'الآلي', 'هو', 'واحد', 'من', 'المجالات', 'اللي', 'كتعرف', 'تطور', 'كبير', 'فالعصر', 'الحالي', 'وكيعتابر', 'جزء', 'من', 'الذكاء', 'الاصطناعي', 'هاد', 'المجال', 'كيخلي', 'الآلات', 'والبرامج', 'تتعلم', 'من', 'البيانات', 'اللي', 'كتجمعها', 'وكتحللها', 'وكتحسن', 'الأداء', 'ديالها', 'بلا', 'ما', 'تحتاج', 'تدخل', 'بشري', 'مباشر', 'فهاد', 'المقالة', 'غادي', 'نهضرو', 'على', 'التعلم', 'الآلي', 'كيفاش', 'كيخدم', 'وفين', 'ك']",0. [ar]: التعلم الآلي هو واحد من المجالات اللي كتعرف تطور كبير فالعصر الحالي وكيعتابر جزء من الذكاء الاصطناعي هاد المجال كيخلي الآلات والبرامج تتعلم من البيانات اللي كتجمعها وكتحللها وكتحسن الأداء ديالها بلا ما تحتاج تدخل بشري مباشر فهاد المقالة غادي نهضرو على التعلم الآلي كيفاش كيخدم وفين ك,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Reply in Moroccan Arabic. Generate an essay of 500 words on the topic of machine learning.'}]}]",Start,reply in {language_requested},Stand alone,64,12,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['التعلم الآلي هو واحد من الفروع الحديثة في مجال الذكاء الاصطناعي اللي كيهدف لتطوير الأنظمة والبرامج اللي كتقدر تتعلم وتحسن من الأداء ديالها بلا ما تحتاج لتدخل بشري مباشر. هاد التقنية ولات جزء لا يتجزأ من حياتنا اليومية وكتستعمل في بزاف ديال المجالات بحال التجارة، الطب، النقل، وحتى في الترفيه.\n\nأول حاجة خاصنا نفهموها هي أن التع'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e30e50>,1.0,0.0,0.0,0.0,0.0,0.9960213303565979,0.9961129426956177,0.9968686658685328,0.9971320190816186,0.3454144597053528,0.5323935598134995,0.34404016968013096,0.3443328516181751,0.000539743690751493,0.00023472141765523702,0.0003354238288011402,0.00012147284724051133,0.0001473355368943885,0.0002544224844314158,0.0002318359911441803,0.00017196529370266944,0.9960213303565979,9.23887564567849e-05,0.00017701183969620615,0.00042051798664033413,0.00014209227811079472,0.00015565504145342857,0.000185343946213834,0.00013562652748078108,0.0005117591354064643,0.00012132164556533098,16,"['التعلم', 'الآلي', 'هو', 'واحد', 'من', 'الفروع', 'الحديثة', 'في', 'مجال', 'الذكاء', 'الاصطناعي', 'اللي', 'كيهدف', 'لتطوير', 'الأنظمة', 'والبرامج', 'اللي', 'كتقدر', 'تتعلم', 'وتحسن', 'من', 'الأداء', 'ديالها', 'بلا', 'ما', 'تحتاج', 'لتدخل', 'بشري', 'مباشر', 'هاد', 'التقنية', 'ولات', 'جزء', 'لا', 'يتجزأ', 'من', 'حياتنا', 'اليومية', 'وكتستعمل', 'في', 'بزاف', 'ديال', 'المجالات', 'بحال', 'التجارة', 'الطب', 'النقل', 'وحتى', 'في', 'الترفيه', 'أول', 'حاجة', 'خاصنا', 'نفهموها', 'هي', 'أن', 'التع']","0. [ar]: التعلم الآلي هو واحد من الفروع الحديثة في مجال الذكاء الاصطناعي اللي كيهدف لتطوير الأنظمة والبرامج اللي كتقدر تتعلم وتحسن من الأداء ديالها بلا ما تحتاج لتدخل بشري مباشر هاد التقنية ولات جزء لا يتجزأ من حياتنا اليومية وكتستعمل في بزاف ديال المجالات بحال التجارة الطب النقل وحتى في الترفيه
1. [ar]: أول حاجة خاصنا نفهموها هي أن التع","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Generate an essay in Moroccan Arabic of 500 words on the topic of machine learning.'}]}]",Middle,in {language_requested},Integrated,64,12,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الذكاء الاصطناعي والتعلم الآلي هما من بين المواضيع اللي كثر عليها الحديث في السنوات الأخيرة، وخصوصاً التعلم الآلي اللي هو فرع من فروع الذكاء الاصطناعي. التعلم الآلي هو تقنية كتسمح للآلات والحواسيب باش تتعلم من البيانات وتطور الأداء ديالها بلا ما تحتاج تدخل بشري مباشر. هاد الشي كيديروه عبر استخدام خوارزميات معقدة اللي كت'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e30d90>,1.0,0.0,0.0,0.0,0.0,0.9960669875144958,0.9961254000663757,0.9970712300419109,0.9971618595882319,0.15326321125030518,0.1677742898464203,0.15266042512688927,0.15281433856151502,0.0006729949964210391,0.0002055840304819867,0.0003115121799055487,0.00011662305769277737,0.000134669040562585,0.0002443714183755219,0.00020411901641637087,0.0001952824677573517,0.9960669875144958,9.019119170261547e-05,0.00017058703815564513,0.000387608160963282,0.00013813188706990331,0.00013739483256358653,0.00017577390826772898,0.0001359650632366538,0.0004975743941031396,0.00011477896623546258,16,"['الذكاء', 'الاصطناعي', 'والتعلم', 'الآلي', 'هما', 'من', 'بين', 'المواضيع', 'اللي', 'كثر', 'عليها', 'الحديث', 'في', 'السنوات', 'الأخيرة', 'وخصوصاً', 'التعلم', 'الآلي', 'اللي', 'هو', 'فرع', 'من', 'فروع', 'الذكاء', 'الاصطناعي', 'التعلم', 'الآلي', 'هو', 'تقنية', 'كتسمح', 'للآلات', 'والحواسيب', 'باش', 'تتعلم', 'من', 'البيانات', 'وتطور', 'الأداء', 'ديالها', 'بلا', 'ما', 'تحتاج', 'تدخل', 'بشري', 'مباشر', 'هاد', 'الشي', 'كيديروه', 'عبر', 'استخدام', 'خوارزميات', 'معقدة', 'اللي', 'كت']",0. [ar]: الذكاء الاصطناعي والتعلم الآلي هما من بين المواضيع اللي كثر عليها الحديث في السنوات الأخيرة وخصوصاً التعلم الآلي اللي هو فرع من فروع الذكاء الاصطناعي التعلم الآلي هو تقنية كتسمح للآلات والحواسيب باش تتعلم من البيانات وتطور الأداء ديالها بلا ما تحتاج تدخل بشري مباشر هاد الشي كيديروه عبر استخدام خوارزميات معقدة اللي كت,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Generate an essay of 500 words on the topic of machine learning. Use Moroccan Arabic.'}]}]",End,use {language_requested},Stand alone,64,12,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الأغذية المعدلة وراثياً (GMOs) هي موضوع مهم ومثير للجدل في العالم اليوم. كاين بزاف ديال الناس اللي كيدافعو عليها وكيشوفو فيها الحل للعديد من المشاكل الغذائية، وفنفس الوقت كاين اللي كيعترضو عليها وكيعتبروها خطر على الصحة والبيئة. فهاد المقالة، غادي نحاولو نناقشو المزايا والعيوب ديال الأغذية'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e309d0>,1.0,0.0,0.021739130434782608,0.0,0.0,0.9958367347717285,0.9958339929580688,0.9967742886219639,0.9968508730089525,0.49298450350761414,0.46212297677993774,0.4909320782660842,0.49139427778545414,0.000617411860730499,0.00020464968110900372,0.0003747950540855527,0.00012086013884982094,0.00014213573012966663,0.00027072097873315215,0.00024412489437963814,0.00017875211779028177,0.9958367347717285,9.317525837104768e-05,0.00018359714886173606,0.00044321006862446666,0.00013948086416348815,0.00015825810260139406,0.00019736266403924674,0.00014138987171463668,0.0005433483747765422,0.00010996069613611326,17,"['الأغذية', 'المعدلة', 'وراثياً', 'GMOs', 'هي', 'موضوع', 'مهم', 'ومثير', 'للجدل', 'في', 'العالم', 'اليوم', 'كاين', 'بزاف', 'ديال', 'الناس', 'اللي', 'كيدافعو', 'عليها', 'وكيشوفو', 'فيها', 'الحل', 'للعديد', 'من', 'المشاكل', 'الغذائية', 'وفنفس', 'الوقت', 'كاين', 'اللي', 'كيعترضو', 'عليها', 'وكيعتبروها', 'خطر', 'على', 'الصحة', 'والبيئة', 'فهاد', 'المقالة', 'غادي', 'نحاولو', 'نناقشو', 'المزايا', 'والعيوب', 'ديال', 'الأغذية']",0. [ar]: الأغذية المعدلة وراثياً GMOs هي موضوع مهم ومثير للجدل في العالم اليوم كاين بزاف ديال الناس اللي كيدافعو عليها وكيشوفو فيها الحل للعديد من المشاكل الغذائية وفنفس الوقت كاين اللي كيعترضو عليها وكيعتبروها خطر على الصحة والبيئة فهاد المقالة غادي نحاولو نناقشو المزايا والعيوب ديال الأغذية,[True],[],['GMOs'],[['Basic Latin']],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Respond in Moroccan Arabic. Compose a 500 word essay discussing the pros and cons of genetically modified food'}]}]",Start,respond in {language_requested},Stand alone,82,14,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['**المزايا والعيوب ديال الأغذية المعدلة وراثياً**\n\nالأغذية المعدلة وراثياً ولات موضوع نقاش كبير فالعالم كامل، وكتثير الآراء حول الفوائد والمخاطر ديالها. فهاد المقالة، غادي نحاولو نناقشو بعض المزايا والعيوب ديال هاد النوع من الأغذية.\n\n**المزايا:**\n\nواحد من أكبر المزايا ديال الأغذية المعدلة ور'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e30a60>,1.0,0.0,0.0,0.0,0.0,0.9961167573928833,0.994846522808075,0.9970073055155808,0.9971241489693057,0.2113599330186844,0.1252497894068559,0.2105391711213489,0.21072739731291215,0.0005634332192130387,0.000202842042199336,0.00034095984301529825,0.00012992045958526433,0.00014654370897915214,0.00026108327438123524,0.00024388585006818175,0.0001640693808440119,0.9961167573928833,8.585981413489208e-05,0.0001650595077080652,0.00039043923607096076,0.00013516780745703727,0.0001514584437245503,0.00019701772544067353,0.00016304552264045924,0.0004372993134893477,0.00010526026744628325,17,"['المزايا', 'والعيوب', 'ديال', 'الأغذية', 'المعدلة', 'وراثياً', 'الأغذية', 'المعدلة', 'وراثياً', 'ولات', 'موضوع', 'نقاش', 'كبير', 'فالعالم', 'كامل', 'وكتثير', 'الآراء', 'حول', 'الفوائد', 'والمخاطر', 'ديالها', 'فهاد', 'المقالة', 'غادي', 'نحاولو', 'نناقشو', 'بعض', 'المزايا', 'والعيوب', 'ديال', 'هاد', 'النوع', 'من', 'الأغذية', 'واحد', 'من', 'أكبر', 'المزايا', 'ديال', 'الأغذية', 'المعدلة', 'ور']","0. [ar]: المزايا والعيوب ديال الأغذية المعدلة وراثياً
1. [ar]: الأغذية المعدلة وراثياً ولات موضوع نقاش كبير فالعالم كامل وكتثير الآراء حول الفوائد والمخاطر ديالها فهاد المقالة غادي نحاولو نناقشو بعض المزايا والعيوب ديال هاد النوع من الأغذية
2. [ar]: واحد من أكبر المزايا ديال الأغذية المعدلة ور","[True, True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Compose a 500 word essay in Moroccan Arabic discussing the pros and cons of genetically modified food'}]}]",Middle,in {language_requested},Integrated,82,14,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الطعام المعدل وراثياً هو موضوع يثير الكثير من الجدل والنقاش حول العالم. في هذا المقال، سنناقش بعض الإيجابيات والسلبيات المرتبطة بهذا النوع من الطعام.\n\nمن بين الإيجابيات الأولى للطعام المعدل وراثياً هي القدرة على زيادة الإنتاجية الزراعية. باستخدام التكنولوجيا الوراثية، يمكن للعلماء تعديل المحاصيل لتكون أكثر مقاومة للأمراض والآفات، مما يقلل من الخس'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e309a0>,1.0,0.0,0.0,0.0,0.0,0.011270678602159023,0.021832987666130066,0.018255279050208628,0.04934455407783389,0.0,0.0,0.0,0.0,0.001667624688707292,0.0024616699665784836,0.0049336873926222324,0.038640476763248444,0.06180122122168541,0.004641541745513678,0.005932248197495937,0.0019973355811089277,0.011270678602159023,0.15596508979797363,0.009645886719226837,0.014527949504554272,0.025979671627283096,0.002977686235681176,0.05385395139455795,0.003319640178233385,0.5872296094894409,0.013154073618352413,17,"['الطعام', 'المعدل', 'وراثياً', 'هو', 'موضوع', 'يثير', 'الكثير', 'من', 'الجدل', 'والنقاش', 'حول', 'العالم', 'في', 'هذا', 'المقال', 'سنناقش', 'بعض', 'الإيجابيات', 'والسلبيات', 'المرتبطة', 'بهذا', 'النوع', 'من', 'الطعام', 'من', 'بين', 'الإيجابيات', 'الأولى', 'للطعام', 'المعدل', 'وراثياً', 'هي', 'القدرة', 'على', 'زيادة', 'الإنتاجية', 'الزراعية', 'باستخدام', 'التكنولوجيا', 'الوراثية', 'يمكن', 'للعلماء', 'تعديل', 'المحاصيل', 'لتكون', 'أكثر', 'مقاومة', 'للأمراض', 'والآفات', 'مما', 'يقلل', 'من', 'الخس']","0. [ar]: الطعام المعدل وراثياً هو موضوع يثير الكثير من الجدل والنقاش حول العالم في هذا المقال سنناقش بعض الإيجابيات والسلبيات المرتبطة بهذا النوع من الطعام
1. [ar]: من بين الإيجابيات الأولى للطعام المعدل وراثياً هي القدرة على زيادة الإنتاجية الزراعية باستخدام التكنولوجيا الوراثية يمكن للعلماء تعديل المحاصيل لتكون أكثر مقاومة للأمراض والآفات مما يقلل من الخس","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Compose a 500 word essay discussing the pros and cons of genetically modified food. Write in Moroccan Arabic.'}]}]",End,write in {language_requested},Stand alone,82,14,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الفقر هو واحد من التحديات الكبيرة اللي كيواجهها المجتمع المغربي وكثير من المجتمعات حول العالم. الأسباب ديال الفقر متعددة ومعقدة، وكاترتبط بعوامل اقتصادية، اجتماعية، وسياسية. فهاد المقال غادي نحاول نسلط الضوء على بعض الأسباب الرئيسية اللي كاتساهم في انتشار الفقر.\n\nأولاً، من الأسباب الاقتصادية اللي كاتساهم في الفقر هو البطالة. فالمغرب، كاين نسبة كبيرة من'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e30070>,1.0,0.0,0.0,0.0,0.0,0.995796799659729,0.9960008859634399,0.9966060507431393,0.9969275036710314,0.22019878029823303,0.30644775927066803,0.21927324070995624,0.21945143681147822,0.00048688685637898743,0.0002444246783852577,0.00039193377597257495,0.00013426042278297246,0.00015961071767378598,0.000274643738521263,0.000235577070270665,0.0001821466430556029,0.995796799659729,9.684748511062935e-05,0.00017846544506028295,0.0004886079113930464,0.00016266223974525928,0.0001719527499517426,0.00019634792988654226,0.00014021758397575468,0.0005304284859448671,0.00012813931971322745,18,"['الفقر', 'هو', 'واحد', 'من', 'التحديات', 'الكبيرة', 'اللي', 'كيواجهها', 'المجتمع', 'المغربي', 'وكثير', 'من', 'المجتمعات', 'حول', 'العالم', 'الأسباب', 'ديال', 'الفقر', 'متعددة', 'ومعقدة', 'وكاترتبط', 'بعوامل', 'اقتصادية', 'اجتماعية', 'وسياسية', 'فهاد', 'المقال', 'غادي', 'نحاول', 'نسلط', 'الضوء', 'على', 'بعض', 'الأسباب', 'الرئيسية', 'اللي', 'كاتساهم', 'في', 'انتشار', 'الفقر', 'أولاً', 'من', 'الأسباب', 'الاقتصادية', 'اللي', 'كاتساهم', 'في', 'الفقر', 'هو', 'البطالة', 'فالمغرب', 'كاين', 'نسبة', 'كبيرة', 'من']","0. [ar]: الفقر هو واحد من التحديات الكبيرة اللي كيواجهها المجتمع المغربي وكثير من المجتمعات حول العالم الأسباب ديال الفقر متعددة ومعقدة وكاترتبط بعوامل اقتصادية اجتماعية وسياسية فهاد المقال غادي نحاول نسلط الضوء على بعض الأسباب الرئيسية اللي كاتساهم في انتشار الفقر
1. [ar]: أولاً من الأسباب الاقتصادية اللي كاتساهم في الفقر هو البطالة فالمغرب كاين نسبة كبيرة من","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Respond in Moroccan Arabic. Write a 500 word essay on the causes of poverty.'}]}]",Start,respond in {language_requested},Stand alone,48,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الفقر هو واحد من أكبر التحديات اللي كاتواجه المجتمعات فالعالم كامل، وحتى المغرب ماشي استثناء. كاين بزاف ديال الأسباب اللي كاتساهم فانتشار الفقر، وغادي نحاولوا نضويو على بعضها فهاد المقال.\n\nأول سبب كيبان لينا هو البطالة. فالمغرب، كاين نسبة كبيرة ديال الشباب اللي حاصلين على الشواهد ولكن ما لاقيينش فرص عمل'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e301c0>,1.0,0.0,0.0,0.0,0.0,0.9958691000938416,0.9960570335388184,0.996691939959419,0.9969852151261875,0.5665922164916992,0.580174595117569,0.5642516807577636,0.5647178954210188,0.0005048050661571324,0.00022539739438798279,0.00039924075827002525,0.00012800486001651734,0.00014663783076684922,0.0002707697858568281,0.00024848987231962383,0.00018320992239750922,0.9958691000938416,9.968305676011369e-05,0.00017621830920688808,0.00046938785817474127,0.00016432670236099511,0.00017116303206421435,0.00019735006208065897,0.00013482487702276558,0.0004901857464574277,0.00012127558147767559,18,"['الفقر', 'هو', 'واحد', 'من', 'أكبر', 'التحديات', 'اللي', 'كاتواجه', 'المجتمعات', 'فالعالم', 'كامل', 'وحتى', 'المغرب', 'ماشي', 'استثناء', 'كاين', 'بزاف', 'ديال', 'الأسباب', 'اللي', 'كاتساهم', 'فانتشار', 'الفقر', 'وغادي', 'نحاولوا', 'نضويو', 'على', 'بعضها', 'فهاد', 'المقال', 'أول', 'سبب', 'كيبان', 'لينا', 'هو', 'البطالة', 'فالمغرب', 'كاين', 'نسبة', 'كبيرة', 'ديال', 'الشباب', 'اللي', 'حاصلين', 'على', 'الشواهد', 'ولكن', 'ما', 'لاقيينش', 'فرص', 'عمل']","0. [ar]: الفقر هو واحد من أكبر التحديات اللي كاتواجه المجتمعات فالعالم كامل وحتى المغرب ماشي استثناء كاين بزاف ديال الأسباب اللي كاتساهم فانتشار الفقر وغادي نحاولوا نضويو على بعضها فهاد المقال
1. [ar]: أول سبب كيبان لينا هو البطالة فالمغرب كاين نسبة كبيرة ديال الشباب اللي حاصلين على الشواهد ولكن ما لاقيينش فرص عمل","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a 500 word essay in Moroccan Arabic on the causes of poverty.'}]}]",Middle,in {language_requested},Integrated,48,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الفقر هو واحد من التحديات الكبيرة اللي كيواجهها العالم اليوم، وكاين بزاف ديال الأسباب اللي كتساهم فيه. فهاد المقال غادي نحاول نوضح بعض من هاد الأسباب اللي كتأدي للفقر.\n\nأولاً، واحد من الأسباب الرئيسية للفقر هو نقص التعليم. الناس اللي ما عندهمش فرص للحصول على تعليم جيد كيلقاو صعوبة في الحصول على وظائف مزيانة اللي كتضمن ليهم دخل كافي. التعليم كيل'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e300a0>,1.0,0.0,0.0,0.0,0.0,0.9958195686340332,0.996052622795105,0.9966086286440259,0.9969250260328408,0.6914064288139343,0.5397193282842636,0.6885160516922895,0.6890616128559184,0.0004755330737680197,0.0002608070499263704,0.0004037710023112595,0.00013577970094047487,0.00015296536730602384,0.00028526230016723275,0.00024469124036841094,0.0001802733459044248,0.9958195686340332,9.975817374652252e-05,0.00017593819939065725,0.0004530677979346365,0.0001633376523386687,0.0001815838331822306,0.00018809786706697196,0.00013325359032023698,0.0005149675998836756,0.00013141871022526175,18,"['الفقر', 'هو', 'واحد', 'من', 'التحديات', 'الكبيرة', 'اللي', 'كيواجهها', 'العالم', 'اليوم', 'وكاين', 'بزاف', 'ديال', 'الأسباب', 'اللي', 'كتساهم', 'فيه', 'فهاد', 'المقال', 'غادي', 'نحاول', 'نوضح', 'بعض', 'من', 'هاد', 'الأسباب', 'اللي', 'كتأدي', 'للفقر', 'أولاً', 'واحد', 'من', 'الأسباب', 'الرئيسية', 'للفقر', 'هو', 'نقص', 'التعليم', 'الناس', 'اللي', 'ما', 'عندهمش', 'فرص', 'للحصول', 'على', 'تعليم', 'جيد', 'كيلقاو', 'صعوبة', 'في', 'الحصول', 'على', 'وظائف', 'مزيانة', 'اللي', 'كتضمن', 'ليهم', 'دخل', 'كافي', 'التعليم', 'كيل']","0. [ar]: الفقر هو واحد من التحديات الكبيرة اللي كيواجهها العالم اليوم وكاين بزاف ديال الأسباب اللي كتساهم فيه فهاد المقال غادي نحاول نوضح بعض من هاد الأسباب اللي كتأدي للفقر
1. [ar]: أولاً واحد من الأسباب الرئيسية للفقر هو نقص التعليم الناس اللي ما عندهمش فرص للحصول على تعليم جيد كيلقاو صعوبة في الحصول على وظائف مزيانة اللي كتضمن ليهم دخل كافي التعليم كيل","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a 500 word essay on the causes of poverty. Reply in Moroccan Arabic.'}]}]",End,reply in {language_requested},Stand alone,48,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['فهاد العصر اللي كنعيشو فيه، التكنولوجيا ولات جزء لا يتجزأ من حياتنا اليومية، وهادشي علاش مهم بزاف نعلمو التلاميذ المهارات ديال البرمجة فالمدارس. البرمجة ماشي غير وسيلة باش نصاوبو التطبيقات والمواقع، ولكن هي لغة العصر اللي كتفتح بزاف ديال الأبواب والفرص فمجالات مختلفة.\n\nأولا، تعلم البرمجة كيعاون التلاميذ'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e300d0>,1.0,0.0,0.0,0.0,0.0,0.9957824945449829,0.9959354400634766,0.9966429407941177,0.9971366331446916,0.6433429718017578,0.3323157727718353,0.640629669308737,0.6411832313557311,0.0005387722048908472,0.00021650426788255572,0.00044086092384532094,0.00012409989722073078,0.00015359085227828473,0.0002604928449727595,0.0002605221525300294,0.00018757909128908068,0.9957824945449829,9.470944496570155e-05,0.00019108547712676227,0.0004376448050606996,0.00015418273687828332,0.00016802009486127645,0.0002076497330563143,0.0001340949529549107,0.0005290595581755042,0.0001185506334877573,19,"['فهاد', 'العصر', 'اللي', 'كنعيشو', 'فيه', 'التكنولوجيا', 'ولات', 'جزء', 'لا', 'يتجزأ', 'من', 'حياتنا', 'اليومية', 'وهادشي', 'علاش', 'مهم', 'بزاف', 'نعلمو', 'التلاميذ', 'المهارات', 'ديال', 'البرمجة', 'فالمدارس', 'البرمجة', 'ماشي', 'غير', 'وسيلة', 'باش', 'نصاوبو', 'التطبيقات', 'والمواقع', 'ولكن', 'هي', 'لغة', 'العصر', 'اللي', 'كتفتح', 'بزاف', 'ديال', 'الأبواب', 'والفرص', 'فمجالات', 'مختلفة', 'أولا', 'تعلم', 'البرمجة', 'كيعاون', 'التلاميذ']","0. [ar]: فهاد العصر اللي كنعيشو فيه التكنولوجيا ولات جزء لا يتجزأ من حياتنا اليومية وهادشي علاش مهم بزاف نعلمو التلاميذ المهارات ديال البرمجة فالمدارس البرمجة ماشي غير وسيلة باش نصاوبو التطبيقات والمواقع ولكن هي لغة العصر اللي كتفتح بزاف ديال الأبواب والفرص فمجالات مختلفة
1. [ar]: أولا تعلم البرمجة كيعاون التلاميذ","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Answer in Moroccan Arabic. Write a blog post advocating for teaching students coding skills in school.'}]}]",Start,answer in {language_requested},Stand alone,75,12,False,(),1.0,ar,mar,False,None,None,None,None
