estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r-plus,True,زئير النمر مش زي زئير الأسد كامل الصوت، بس هو أٌقرب أنه يكون زي الصياح بكلمات غاضبة.,['زئير النمر ليس كزئير الأسد القوي، ولكنه أقرب إلى جملة من الكلمات المزمجرة والمصاحبة بالصراخ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574340>,17.267567926040865,29.153748471275776,0.006609308134634173,0.14248211681842804,0.04638693109154701,0.23676029592752457,0.01098258353240436,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe tiger's roar is not like the full-voiced roar of a lion, but more like a sentence of snarly, shouted words.\nTranslation:""}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,ممكن أي حد يلاقي بسهولة أماكن لبيع السلع المغربية التقليدية في كل حتة في المدينة، زي الطواجن والفخار والحاجات المصنوعة من الجلد والشيشة وكل الحاجات الرخيصة، ولكن كل ده للسياح بس.,['حول المدينة القديمة، من السهل العثور على أماكن تبيع السلع المغربية التقليدية، مثل الطواجن، والفخار، والسلع الجلدية، والأرجيلات، وطيف كامل من الأشياء الصغيرة، ولكنها جميعًا موجهة للسياح.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05743a0>,19.71388781809674,34.726785307680316,0.0,0.0003771849151235074,0.0,0.0005379781505325809,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAround the old Medina it's easy to find places selling traditional Moroccan goods, such as tagines, pottery, leather goods, hookahs, and a whole spectrum of geegaws, but it's all for the tourists.\nTranslation:""}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,في التجربة بتاعت PALM،استعملوا عقار ZMapp عشان يكون معيار مراقبة، يعني العلماء حطوه أساس وقارنوا بيه العلاجات التلاتة التانية.,['فى تجربة بالم، كان زيماب بمثابة عنصر تحكم، بمعنى أن العلماء استخدموه كخط أساس وقارنوا بينه وبين العلاجات الثلاثة الأخرى.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574100>,13.064296476727232,28.639824596243695,0.0068391862963190775,0.9574785232543945,0.007142913527786732,0.9598865662701428,0.006856386739351758,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,"لكن بسبب موقعها اللي هو ""قريب من المناطق الاستوائية"" بدرجات بسيطة بس شمال الخط الاستوائي، فأنتم محتاجين تتعاملوا مع حاجتين: الحرارة العالية المستمرة والشمس اللافحة (ودا نادر أما تكون السماء صافية).","['لكن نظرًا لوقوعها في ""المناطق المدارية العليا"" على بُعد درجات قليلة شمال خط الاستواء، سيتعين عليك التعامل مع كل من الحرارة (دائمًا) والشمس القوية (عندما تكون السماء صافية، وهو أمر نادر الحدوث).']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05741f0>,9.763932926817816,35.071839202469576,0.0,0.0028744731098413467,0.0,0.005553660448640585,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nBut being placed in the ""high tropics"" just a few degrees north of equator you will need to deal with both heat (always) and strong sun (when the sky is clear, more rarely).\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,عشان هو رياضي متميز، النمر ممكن يتسلق (حتى لو مش كويس) وممكن يعوم وينط لمسافات طويلة ويسحب كمان بقوة قد الإنسان خمس مرات.,['رياضي متكامل، يمكن للنمر أن يتسلق (وإن كان ليس بشكل جيد)، ويسبح، ويقفز لمسافات طويلة، ويسحب بقوة تعادل خمسة أضعاف قوة الإنسان القوي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574130>,12.526942807759712,32.478524262481386,0.0,0.0802624374628067,0.0,0.08598766755312681,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA well rounded athlete, the tiger can climb (though not well), swim, leap great distances and pull with five times the force of a strong human.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,مفيش أي تقارير قالت أن فيه أضرار أو إصابات كتيرة في تونغا، بس الكهربا انقطعت بشكل مؤقت، ودا منع سلطات تونغا أنهم يتلقوا تحذير تسونامي الصادر من PTWC.,['لم يتم الإبلاغ عن أي أضرار أو إصابات كبيرة في تونغا، ولكن انقطعت الكهرباء مؤقتًا، مما منع السلطات التونغية من تلقي تحذير تسونامي الصادر عن مركز التحذير من التسونامي في المحيط الهادئ، حسبما أفادت التقارير.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574e50>,22.66316388426018,43.98444447508626,0.0,0.0021051231306046247,0.0,0.0025067419919651,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nNo major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,هو بيساعد انه تلبس خاتم ( بس مش واحد شكله غالي أوي .,['مفيد كمان انك تلبس خاتم (بس مش واحد شكله غالي قوي'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05749a0>,44.8995160222747,63.25504987248476,0.8227891699487202,0.9371142387390137,0.8780030608177185,0.9386963150463998,0.8241782377890524,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt is helpful to also wear a ring (just not one that looks too expensive.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,مدينة ماتشو بيتشو فيها تلت مبانٍ رئيسية، هي إنتيهواتانا ومعبد الشمس وغرفة النوافذ الثلاثة.,['تتكون ماتشو بيتشو من ثلاثة هياكل رئيسية، وهي إنتيهواتانا ومعبد الشمس وغرفة النوافذ الثلاثة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574fa0>,64.08922721695252,68.98545766246738,0.0015126423113143161,0.005430504679679871,0.27854543924331665,0.009241997729986906,0.002574316317184938,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMachu Picchu consist of three main structures, namely Intihuatana, the Temple of the Sun, and the Room of the Three Windows.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,العيال بيتحطوا في رعاية البلد لأنهم بيواجهوا حاجات زي الإهمال والضرر وحتى الابتزاز.,['بيتم وضع الأطفال في رعاية الأسر الحاضنة لعدد كبير من الأسباب اللي بتتراوح ما بين الإهمال، والإيذاء، وحتى الابتزاز.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574a30>,19.405369834421,36.5111629332717,0.20254458764700267,0.9488991498947144,0.21345217525959015,0.9523245198652148,0.2032757403182749,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nChildren are placed in Foster Care for a wide variety of reasons that range from neglect, to abuse, and even to extortion.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,متوقع أن أغلب  تذاكر الحدث تكلفتها ما بين ٢٥٠٠ ين إلى ١٣٠ ألف ين ،أما تكلفة التذاكر العادية  هتكون حوالي  ٧٠٠٠ ين.,['من المتوقع أن تتراوح أسعار معظم تذاكر الفعالية بين 2500 ين و130000 ين، حيث تبلغ تكلفة التذاكر المعتادة حوالي 7000 ين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574040>,16.146972201927923,32.25856725102768,0.0,0.0007468725671060383,0.0,0.0019038515747524798,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's expected that most event tickets will cost between ¥2,500 and ¥130,000, with typical tickets costing around ¥7,000.\nTranslation:""}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,بقايا أنظمة صرف صحي لقوها في منازل مدن مينوان في كريت وسانتوريني في اليونان.,['عُثر على بقايا أنظمة الصرف الصحي في منازل المدن المينوسية في كريت وسانتوريني في اليونان.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574490>,48.23789594268788,63.336717052649206,3.465026195417775e-05,0.00756474956870079,0.004580490291118622,0.00897912704385817,4.1128804247113e-05,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nRemains of sewage systems have been found in the houses of the Minoan cities of Crete and Santorini in Greece.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,النظريات دى بتتعامل مع  قضية إيه للي بيخلي الناس يعملوا اللى بيعملوه ، والحاجات اللى في بيئتهم  اللي بتخليهم يعملوا أو ميعملوش حاجات معينة.,['بتتفرج النظريات دي على إيه اللي بيميز ناس معينة وبيخليهم عايزين الحاجات اللي هما عايزينها، وإيه الحاجات في بيئتهم اللي ممكن تخلّيهم يعملوا أو مايعملوش حاجات معينة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05746d0>,20.49650307361196,47.70574449222063,0.9811245523991659,0.9837195873260498,0.9973620176315308,0.9844546117237769,0.9818576378154914,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThese theories look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,لما مستوى المعرفة نزل عند اليونانيين، الغرب لقى نفسه معزول عن الجذور الفلسفية والعلمية اليونانية.,['مع تراجع المعرفة باليونانية، وجد الغرب نفسه منقطعاً عن جذوره الفلسفية والعلمية اليونانية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574d60>,33.10005329225754,49.54717577575555,0.0,0.03058253414928913,0.0,0.0336807977873832,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAs knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,ارتفاع البرجين 83 متر، وطوله 378 متر، ولهم مسارين عرضهم 3.50 متر.,['يصل ارتفاع البرجين إلى 83 مترًا، وطولهما 378 مترًا، ويحتويان على ممرين بعرض 3.50 متر.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574bb0>,21.31110797092058,49.43445975502329,0.0,0.026831408962607384,0.0,0.030770784243941307,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe two towers rise to a height of 83 meters, it's 378 meters long and it has two lanes of 3.50 m wide.\nTranslation:""}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,عائلة الأسود فيها من واحد إلى تلات ذكور بالغين، وجنب كده فيه تلاتين أنثى وشبل.,['تتكون مجموعات الأسود من واحد إلى ثلاثة ذكور بالغين مختلطين، بالإضافة إلى ما يصل إلى ثلاثين أنثى وشبل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574fd0>,30.282576981401665,44.18398248475944,0.0,0.00727213267236948,0.0,0.009845845401287079,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPrides are made up of one to three related adult males, along with as many as thirty females and cubs.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,في 1624، شركة الهند الشرقية الهولندية بنت قاعدة في جنوب غرب تايوان وبدأت تغير ممارسات الإنتاج بتاع الحبوب الأصلية وتوظيف العمال الصينيين للعمل في مزارع الأرز والسكر.,['فى 1624، أنشأت شركة الهند الشرقية الهولندية قاعدة فى جنوب غرب تايوان، وبدأت فى إحداث تحول فى ممارسات إنتاج الحبوب للسكان الأصليين، واستخدام العمال الصينيين للعمل فى مزارع الأرز وقصب السكر الخاصة بها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05742b0>,36.76969900388065,56.410761095837124,0.0,0.9230537414550781,0.0,0.9292103089392185,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn 1624,Dutch East India Company establishes a base in southwestern Taiwan, initiating a transformation in aboriginal grain production practices and employing Chinese laborers to work on its rice and sugar plantations.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,واحدة من المحطات الرئيسية لهنري لويس غيتس في مسلسل PBS كانت عن العجائب بتاعة العالم الأفريقي الخاصة.,"['كان أحد المحطات الرئيسية خلال برنامج ""عجائب العالم الأفريقي"" الخاص لهنري لويس جيتس على قناة PBS.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574640>,33.08617374362639,46.01655931927592,0.0,0.003599183401092887,0.0,0.005118003231473267,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt was one of the major stops during Henry Louis Gates' PBS special Wonders of the African World.\nTranslation:""}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,ده  بيسمح بالتوافق مع إصدارات السابقة  802.11a و 802.11b و 802.11g بشرط أن المحطة الأساسية يكون عندها أجهزة راديو مزدوجة.,['هذا سيسمح بتوافقه مع الإصدارات الأقدم 802.11a و 802.11b و 802.11g، بشرط أن يكون للمحطة الأساسية أجهزة إرسال واستقبال مزدوجة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574310>,42.06367556029206,54.566095672401225,8.541928129942797e-05,0.025264255702495575,0.0033810329623520374,0.029240401461720467,9.88627611744836e-05,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis will allow it to be backwards compatible with 802.11a, 802.11b and 802.11g, provided that the base station has dual radios.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,"إعلان الاستقلال اتكتب على ظهره عبارة ""إعلان الاستقلال الأصلي في أربعة يوليو 1776"". وبيظهر النص في أسفل المستند وهو مقلوب.","['كتب على ظهر إعلان الاستقلال الكلمات التالية: ""إعلان الاستقلال الأصلي بتاريخ 4 يوليو 1776"". ويظهر النص في أسفل الوثيقة، مقلوبا.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05740a0>,44.28892688025532,60.77130917784236,0.0,0.05048738420009613,0.0,0.06791267916560173,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWritten on the back of the Declaration of Independence were the words ""Original Declaration of Independence dated 4th July 1776"". The text appears on the bottom of the document, upside down.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,بعد مرور عامين على نهاية الحرب، الحلفاء قبل كده بقوا أعداء دلوقتي وبدأت الحرب الباردة.,['بعد سنتين من نهاية الحرب، أصبح الحلفاء السابقون أعداء، وبدأت الحرب الباردة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0574280>,34.8341449952586,47.98078850951077,0.0,0.11614354699850082,0.0,0.13649708405137062,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWith two years of the end of the war, the former allies were now enemies and the Cold War began.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,وبحسب الشرطة، فسواق العربية اللي خبطت المصور مش محتمل يواجه تهم جنائية.,['وفقاً للشرطة، من غير المرجح أن يواجه سائق السيارة التي صدمت المصور اتهامات جنائية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053e760>,9.094793996067798,30.391226022442396,0.0,0.007400202564895153,0.0,0.014228793792426586,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAccording to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,الرومانسية كانت قايمة على عنصر كبير من الحتمية الثقافية بيستمدوها من كتاب زي جوته وفيشت وشليغل.,['احتوت الرومانسية على عنصر كبير من الحتمية الثقافية، والمستمدة من كتاب مثل جوته، وفشته، وشليجل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053e4c0>,44.428088917702794,54.269719893937975,0.0003254888125187802,0.026934541761875153,0.01208443846553564,0.03644920699298382,0.0004404681990242843,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nRomanticism had a large element of cultural determinism, drawn from writers such as Goethe, Fichte, and Schlegel.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,كان في فترة برده غير مستقرة مع تقسيم المقاطعات بين كل أسرة. وكان أشهر هذه الفترات حقبة الممالك التلاتة، اللي فضلت 60 سنة بين أسرة هان وسلالة جين.,['وكذلك كانت هناك فترة من عدم الاستقرار والانقسام بين المقاطعات في الفترات التي تفصل بين كل سلالة وأخرى. وأشهر هذه الفترات هي حقبة الممالك الثلاث التي استمرت لمدة 60 عامًا بين سلالتي الهان والجين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053ed00>,13.21200218017508,37.56067649816827,0.0,0.1513454169034958,0.0,0.17030363343656063,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAlso between each dynasty was an unstable age of divided provinces. The best-known of these periods was the Three Kingdoms epoch taking place for 60 years between the Han and the Jin Dynasty.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,تربية الرنة دي مصدر رزق مهم للساميين، وكمان الثقافة اللي بتحاوط التجارة مهمة بردو عشان كتير من أصحاب المهن التانية.,['تربية حيوان الرنة هي مصدر رزق مهم للسكان الأصليين في منطقة سابمي، كما أن الثقافة المحيطة بهذه التجارة مهمة أيضًا للعديد من الأشخاص الذين يعملون في مهن أخرى.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053e880>,18.736829942061192,40.82401834891293,0.0,0.016372106969356537,0.0,0.02419973723590374,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nReindeer husbandry is an important livelihood among the Sámi and the culture surrounding the trade is important also for many with other professions.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,ممكن تستمتع بالنجوم الموجودة في السماء بسبب قلة سكان المناطق وأن مفيش تلوث ضوئي يعملك مشكلة.,['نظرًا لأن هذه المناطق قليلة السكان، ولن يكون التلوث الضوئي مشكلة في كثير من الأحيان، فستتمكن أيضًا من الاستمتاع بمشاهدة النجوم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053eee0>,3.349325796363971,26.286027211369113,0.0,0.0026768059469759464,0.0,0.003788971807807684,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAs the areas are sparsely populated, and light pollution therefore often not a problem, you will also be able to enjoy the stars.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,الحجز من بدري بيدي أمان للمسافر أنه هيكون عنده مكان ينام فيه أول ما يوصل للمكان اللي رايحه.,['إن الحجز المسبق يمنح المسافر راحة البال بمعرفة أنه سيكون لديه مكان للنوم بمجرد وصوله إلى وجهته.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053e820>,3.1707499796910508,23.08445632425549,8.010895459790654e-07,0.003360072150826454,0.00023841438814997673,0.006755882874131203,1.610699681848897e-06,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nBooking in advance gives the traveller peace of mind that they will have somewhere to sleep once they arrive at their destination.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,"الطعام الإندونيسي دا بيقي مصطلح جامع بيضم مجموعة كبيرة من المطابخ الإقليمية اللي منتشرة في نواحي إندونيسيا، نبسبب وجود 17,000 جزيرة في إندونيسيا عشان تفاضل بينهم.",['مع وجود 17000 جزيرة للاختيار من بينها، فإن الطعام الإندونيسي هو مصطلح عام يشمل مجموعة واسعة من الأطباق الإقليمية الموجودة في جميع أنحاء البلاد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053eb20>,13.949774559728123,34.36372111657947,0.0,0.021021336317062378,0.0,0.03570149000734091,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWith 17,000 islands to choose from, Indonesian food is an umbrella term covering a vast variety of regional cuisines found across the nation.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,مش هيكون فيه مواصلات إضافية ، و قطارات النقل العام المحلية مش هتقف في ويمبلي ، ومش هيكون فيه موقف لركن عربيات و مرافق للجناين أومرافق للتنقل في الاستاد.,['لا يتم توفير أي وسائل نقل إضافية، ولن تتوقف القطارات السطحية في ويمبلي، كما أن مواقف السيارات ومرافق الركن والركوب غير متوفرة في المكان.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053e580>,12.352561012095304,26.31040517516749,0.0,0.007236432284116745,0.0,0.01799333654344082,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nNo extra transport is being put on and overground trains will not stop at Wembley, and car parking and park-and-ride facilities are unavailable at the ground.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,قامت فرق الإنقاذ طفت النار في الأخر على الساعة 11:35 بالليل.,['تمكنت طواقم الإنقاذ من إخماد الحريق في نهاية الأمر بحلول الساعة 11:35 مساءً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053e520>,10.008350737965108,32.508539385157135,0.0,0.0032999736722558737,0.0,0.007672374835237861,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nFire rescue crews eventually doused the fire by 11:35 pm.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,الانسجام في مكان الشغل حاجة مهمة أوي، عشان بيأكد على جهد المجموعة بدل من تشجيع الإنجازات الفردية.,['إن الوئام في مكان العمل أمر بالغ الأهمية، حيث يركز على الجهد الجماعي بدلاً من الإشادة بالإنجازات الفردية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053e2b0>,19.078403387426157,36.244917662961974,0.0,0.023134350776672363,0.0,0.0347872506827116,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWorkplace harmony is crucial, emphasizing group effort rather than praising individual accomplishments.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,كانوا هيعدموها يوم التلات، ولكن حكم مستعجل من المحكمة أنقذها.,['كان من المقرر قطعه يوم الثلاثاء، ولكن تم إنقاذه بعد حكم طارئ من المحكمة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053ef10>,8.085298080223225,32.74858301987868,0.0003561705412205851,0.018269434571266174,0.019495433196425438,0.10815827548503876,0.0021085924343591522,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt had been scheduled to be cut down on Tuesday, but was saved after an emergency court ruling.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,لياقة اللي خد الميدالية الذهبية الأولمبية البدنية بقى مشكوك فيها بسبب تذمره، عشان كان متقرر ليه أن يسبح 100 م و 200 م أسلوب حر وفي تلات مراحل في دورة ألعاب الكومنولث.,['كان من المقرر أن يسبح الحاصل على الميدالية الذهبية الأولمبية في سباقي 100 متر و200 متر حرة، وفي ثلاثة سباقات تتابع في ألعاب الكومنولث، ولكن بسبب شكاويه، كان هناك شك حول لياقته.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053ef70>,30.289764018096403,39.0662738477267,0.0,0.024734459817409515,0.0,0.02935317764058709,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe Olympic gold medalist was due to swim in the 100m and 200m freestyle and in three relays at the Commonwealth Games, but due to his complaints his fitness has been in doubt.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,بشكل مؤسف، لما ظهرت أدوات جديدة نكتب بيها، القلم الرصاص مكانته قلت ومبقيناش نستعمله إلا في حالات قليلة.,['للأسف، مع ظهور طرق جديدة للكتابة، تراجع استخدام القلم الرصاص وأصبح أقل أهمية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053e0a0>,7.626021395510774,21.053272364330102,0.0,0.003970721270889044,0.0,0.007210836047306657,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nSadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.\nTranslation:'}]}]",,egy,False,None,None,None
Blobheart:command-r-plus,True,عمليات التفتيش في نقاط التفتيش الأمنية بقى بيحصل فيها تعدي كتير على الخصوصيات بالذات في المرحلة اللي بعد حداشر سبتمبر عام 2001.,['زادت أيضا عمليات التفتيش في نقاط التفتيش الأمنية وأصبحت أكثر تدخلا في حق الخصوصية في حقبة ما بعد 11 سبتمبر 2001.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c053ee20>,31.768526115744876,44.18837226967513,0.0,0.002618839032948017,0.0,0.011570238508284092,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nSearches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.\nTranslation:'}]}]",,egy,False,None,None,None
