,songID,Singer,SongTitle,SongWriter,Composer,LyricsOrder,Lyrics,SingerNationality,SongDialect
,5271,بشار الشطي,امنيتي,غير معروف,غيرمعروف,9,لا تكون قاسى يا اغلى ناسى,Kuwait,Gulf
,5271,بشار الشطي,امنيتي,غير معروف,غيرمعروف,10,القسوه يا معذبنى حرام,Kuwait,Gulf
,5271,بشار الشطي,امنيتي,غير معروف,غيرمعروف,11,ما تتخيل كيف اتمناك لان اهواك,Kuwait,Gulf
,5271,بشار الشطي,امنيتي,غير معروف,غيرمعروف,12,داخل كيانى حسيته وتمنيه واحنته وغتيته,Kuwait,Gulf
,5271,بشار الشطي,امنيتي,غير معروف,غيرمعروف,13,والله لحبك حب جنون,Kuwait,Gulf
,5271,بشار الشطي,امنيتي,غير معروف,غيرمعروف,14,مو مثل باقى الى يحبون,Kuwait,Gulf
,5271,بشار الشطي,امنيتي,غير معروف,غيرمعروف,15,طول الليالى بتسكن في بالى,Kuwait,Gulf
,5271,بشار الشطي,امنيتي,غير معروف,غيرمعروف,16,وبنسى حبيبي معاك الكون,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,1,لا كلمه لا دمعه,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,2,تخلينى ارجع لك,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,3,لا حبك لا قربك,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,4,يخلينى اسمع لك,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,5,انت البادى والبادى اظلم,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,6,عيش بدونى وحاول ما تندم,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,7,مهما تبعد عمرى ما تالم,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,8,صارت حياتى من دونك ارحم,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,9,كنت الاول لى لاساسى,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,10,كنت روحى وكل ناسى,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,11,قلبي عافك صار قاسى,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,12,حبك ما ضى ماضى نسيته,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,13,كافى منك ما لقيه,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,14,وبعدك بعمرى شريته,Kuwait,Gulf
,5995,بشار الشطي,انت البادي,غير معروف,غيرمعروف,15,لا تحاول ترجع لى تندم,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,1,اه يا هوا لو تجمعنا سوا وتاخذنا لبعيد,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,2,تحلى ايامي تتحقق احلامي,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,3,وفي قلبي الفرحة تزيد,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,4,سنين ساكن خيالي دايم حبك في بالي,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,5,سنين ساكن خيالي دايم حبك في بالي,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,6,وفي قلبي اه يا قلبي وفي قلبي انت الوحيد,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,7,اه يا هوا لو تجمعنا سوا وتاخذنا لبعيد,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,8,تحلى ايامي تتحقق احلامي,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,9,وفي قلبي الفرحة تزيد,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,10,خلاص ارحم حنيني تعال نور سنيني,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,11,خلاص ارحم حنيني تعال نور سنيني,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,12,وفي قلبي اه يا قلبي,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,13,وفي قلبي انت الوحيد,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,14,انت الحب اللي سهرني عايش فيني ما يفارقني,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,15,انت الحب اللي سهرني عايش فيني ما يفارقني,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,16,اهواك اهواك ولا يوم انساك,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,17,معاك احلامي وروحي فداك,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,18,لانك ساكن ساكن خيالي دايم حبك في بالي,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,19,لانك ساكن ساكن خيالي دايم حبك في بالي,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,20,وفي قلبي اه يا قلبي,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,21,وفي قلبي انت الوحيد,Kuwait,Gulf
,6586,بشار الشطي,اه ياهوى,غير معروف,غيرمعروف,22,اه اه,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,1,يا كثر ما اوله عليك,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,2,يا كثر ما اشتاق لك,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,3,الله لو تدرى يا غالى,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,4,كم انا محتاج لك,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,5,خذ حياتى يا حياتى,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,6,باقى ايام العمر,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,7,وعطنى نظره من عيونك,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,8,لو باطراف النظر,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,9,مالى غيرك فالوجود,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,10,يا هنا قلبي وهواه,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,11,انت تعنيلى الكثير,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,12,يا بعد كل الحياه,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,13,يسالونى الناس عنك,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,14,ياللى طولت الغياب,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,15,يا سؤالانت بحياتى,Kuwait,Gulf
,6896,بشار الشطي,اوله عليك,غير معروف,غيرمعروف,16,مانى لاقيله جواب,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,1,خذني بساط الريحوديني لاحبابي,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,2,الله عالم كيف هالشوق سوا بي,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,3,خذني فوق السحايب....خذني عند الحبايب,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,4,اللي ياما اُحَشوني....وقلبي في الحب ذايب,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,5,خذني بس لو شويه....خلني اروي عينيه,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,6,ياللي من يوم راحوا....ما اسالوا بس عليّه,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,7,مابي بساط الريح....اي شي فالدنيا,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,8,ودي اغمض عين....وافتحها عاللقيا,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,9,طير بس فوق عالي....وروح للي في بالي,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,10,شوفُهُم بس يكفيني....وانسى كل ما فيني,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,11,شيل شوقي وحنيني....وطير يا بساط فيني,Kuwait,Gulf
,7906,بشار الشطي,بساط الريح,غير معروف,غيرمعروف,12,خلني اُوصل لفرحي....دامه عَيّا يجيني,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,1,ثاني مره خلي بالك ... تشتكي لهذا وذاك,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,2,والاّ يعني من ضحك لك ... تحسبه واقف معاك,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,3,احفظ اسرارك كفايه ... خلها بين الحنايا,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,4,ثاني مره خلي بالك ... تشتكي لهذا وذاك,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,5,والاّ يعني من ضحك لك ... تحسبه واقف معاك,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,6,احفظ اسرارك كفايه ... خلها بين الحنايا,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,7,اكبر هموم العواذل ... تسمع وتنقل وشايه,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,8,اكبر هموم العواذل ... تسمع وتنقل وشايه,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,9,ثاني مره ... خلي بالك,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,10,قبلك مجرب انا ياما تعبت من كلام الناس لحدي وصلت,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,11,كنت مثلك بس بالآخر ندمت لك نصيحه اشكي لحالك لحالك ااه,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,12,كل كلمه تقولها تحسب عليك هذا يرضى وهذا يزعل ما يجيك,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,13,هذا عيب الوقت ماهو عيب فيك شوف منهو بهالزمن غيري بقالك,Kuwait,Gulf
,9707,بشار الشطي,ثاني مره,غير معروف,غيرمعروف,14,ثاني مره ... خلي بالك,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,1,يا حبيبي الدنيا يا عمري يا دنيا الحب يا حب الكون,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,2,يا ربيع الورد ربيع الورد بعيني ولا له لون,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,3,وانا اشوف ايامي بدونك وحشة قلب ودمع عيون,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,4,انا عشت الدنيا عشانك عيش الدنيا عشاني اليوم,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,5,انا حبك لحظه وساعه وساعه وعمر واحبك دوم,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,6,انا حلمي بقربك احيا خلني بقربك اغفى واقوم,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,7,ولا كلمه حب تكفي لاني احبك حب كبير,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,8,اذا قلت البحر البحر بدنيا غرامي شي صغير,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,9,سنه حب وارض محبه طير بكل الشوق يطير,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,10,انا احس الدنيا بدونك دنيا حزينه حزينه حيل,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,11,بلا شوق وبسمه وضحكه وفرحه ووقت جميل,Kuwait,Gulf
,10343,بشار الشطي,حبيت الدنيا,غير معروف,غيرمعروف,12,على ذكره في بالي يا غالي ابقى لحالي وليلي طويل,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,1,من قبل حبك في عيني وانت في عيني,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,2,لا تسأل اشلون اسأل ليش حبيتك,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,3,ياللي من اول حديث لك تغويني,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,4,واشلون لنا من خد الشوق بيني,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,5,واحب فيكي انكسارك كل ما تجيني,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,6,واحب فيكي انكسارك كل ما جيتي,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,7,واحب كل ما طلبت شئ تعطيني,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,8,واحب كل ما ابي شئ كل شئ,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,9,والله احبك واحبك حلو يضليني,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,10,اني احبك واحبك حلو ياليتك,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,11,امشي على كل شارع صار لك فيني,Kuwait,Gulf
,10448,بشار الشطي,حديث المسك,غير معروف,غيرمعروف,12,حتى تشوف بعيونك وين حبيتك,Kuwait,Gulf
,11191,بشار الشطي,جبل,يوسف الشطي,بشار الشطي,1,كل شئ يكبر وانا عندى امل انى اكبر مثلما حلمى الصغير,Kuwait,Gulf
,11191,بشار الشطي,جبل,يوسف الشطي,بشار الشطي,2,ان وصلت او ماوصلت او ما وصل هالجسد يكفى تخطيت الكثير,Kuwait,Gulf
,11191,بشار الشطي,جبل,يوسف الشطي,بشار الشطي,3,الجبل ما كل حالاته جبل والكبير اللى انكسر يبقى كبير,Kuwait,Gulf
,11191,بشار الشطي,جبل,يوسف الشطي,بشار الشطي,4,اه من طعم المرارة فى الجمل وآه من شئ ابيه ما يصير,Kuwait,Gulf
,11191,بشار الشطي,جبل,يوسف الشطي,بشار الشطي,5,اتعثر والحياة تمشى عجل واتهيأ لاول الدرب الاخير,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,1,لونك اه يا لونك,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,2,شكلك ولونك,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,3,جديد في جديد,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,4,ولعك اه يا ولعك,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,5,بعضك وكلك,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,6,قريب بعيد,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,7,دفا احساسك..نظره عينك,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,8,عطر انفاسك..لمس ايدينك,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,9,كلامك غير..وسلامك غير,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,10,حزين او سعيد جديد في جديد,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,11,اه يا عيونك تذوبنى فيها فنونك تعذبنى,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,12,جمالك صعب,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,13,يبلك قلب,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,14,خصوصى اكيد,Kuwait,Gulf
,11230,بشار الشطي,جديد,غير معروف,غيرمعروف,15,جديد في جديد,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,1,خليك فاهم انا مش فاهم,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,2,ان انت قلت علي كده,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,3,انا عن نفسي وربي العالم,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,4,عمر ما كنت اتصور ده,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,5,انت جرح بيا كلامك,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,6,وانا عايش ليك ولاحلامك,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,7,طيب بكره تشوف قريب,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,8,﻿,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,9,تندم اوي على كل كلامك,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,10,انت مفكر انك تقدر تيجي عليا,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,11,ده انا بمزاجي بسيبك بس شويه,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,12,شايف نفسك طبعا خقك,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,13,منت تعبت كتير يا حبيبي,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,14,وانت بتحلم بيا,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,15,قلت علي مسابق ظلك وانت ناسيني,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,16,بعد ده كله بكل براءه تاني تجيني,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,17,انا لا غصبتك ولا يوم جيت لك,Kuwait,Gulf
,12018,بشار الشطي,خليك فاهم,غير معروف,غيرمعروف,18,الله يرحم لما زمان شفت الدنيا بعيني,Kuwait,Gulf
,12396,بشار الشطي,دكتور,منصور الفضلي,ماجد المخيني,1,دكتور ماعاد انا احتاجك مافاد طبك ولا علاجك,Kuwait,Gulf
,12396,بشار الشطي,دكتور,منصور الفضلي,ماجد المخيني,2,دواك ماجاب محبوبى مشكور وآسف على ازعاجك,Kuwait,Gulf
,12396,بشار الشطي,دكتور,منصور الفضلي,ماجد المخيني,3,مو بالجسد البلا جوه دكتور قلبى احتمى ضوه,Kuwait,Gulf
,12396,بشار الشطي,دكتور,منصور الفضلي,ماجد المخيني,4,سماعتك اخطت العلة خلى بقلبى مادرى وش سوه,Kuwait,Gulf
,12396,بشار الشطي,دكتور,منصور الفضلي,ماجد المخيني,5,غير حياتى يا حياتى له روح ولا ادرى كيف اجيله,Kuwait,Gulf
,12396,بشار الشطي,دكتور,منصور الفضلي,ماجد المخيني,6,دكتور لو شوفتنى بتعذرنى تنسى العلاج وتغنى له,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,1,بالراحه وكلمني عدل .. حسبالك انا ما امل,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,2,انا حر بحياتي .. خلاص انا راح افل,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,3,مكتوب هذا اللي يصير,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,4,حلمي مع حلمك قصير,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,5,بس تظل اغلى حبيب,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,6,حتى لو ما في نصيب,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,7,ناس غيرك يبوني,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,8,ومنت ميت بدوني,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,9,وتسلم ومن عيوني,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,10,خلاص انا راح افل ..,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,11,مكتوب هذا اللي يصير,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,12,حلمي مع حلمك قصير,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,13,بس تظل اغلى حبيب,Kuwait,Gulf
,12766,بشار الشطي,راح افل,فهد جمال,نايف صقر,14,حتى لو ما في نصيب,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,1,مقبوله منك حياتى لانك,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,2,حبيبي ومكان الروح,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,3,عادى كل شئ منك عادى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,4,حتى لماتقسى انا ما انسى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,5,انى هويتك بكل حب,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,6,﻿,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,7,عطيتك عمرى وزمانى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,8,عادى حتى لما عنك عادى الهى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,9,انا بوجودك حضنى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,10,حدودك وطلك مكانى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,11,بس لا تنسانى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,12,راضى انا والله راضى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,13,لو بعيد تبقىوانا اشقى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,14,خلنى بالك رسم بخيالك,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,15,لالا تنسانى,Kuwait,Gulf
,16223,بشار الشطي,عادي,غير معروف,غيرمعروف,16,لالا تنسانى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,1,عليم الله انا ندمان .. وياليت الندم يكفى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,2,وشوقى فاض لك بركان .. لا يهدى ولا يطفى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,3,انا عايش على رجواك .. انك يوم ترجع لى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,4,وان بعشرتى وياك .. تلقى شئ يشفع لى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,5,عليم الله انا ندمان .. وياليت الندم يكفى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,6,وشوقى فاض لك بركان .. ولا يهدأ ولا يطفى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,7,رجوعك عندى بالدنيا .. وانا لو فزت في الدنيا .. بدونك انت انا خسران,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,8,يقولوا لا حكوا بى الناس .. تغالطهم وتمدحنى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,9,تغطنى بوفا واحساس .. جرحتك مرة اجرحنى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,10,تقول انك مسامحنى .. وانا ادرى ما تسامحنى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,11,لانك يا ملاك انسان ..,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,12,انا عايش على رجواك .. انك يوم ترجع لى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,13,وان بعشرتى وياك .. تلقى شئ يشفع لى,Kuwait,Gulf
,17305,بشار الشطي,عليم الله,تركي,بشار الشطي,14,عليم الله ..,Kuwait,Gulf
,17804,بشار الشطي,غالي,مشعل المناور,بشار الشطي,1,غالى والله غالى اهوه بس اللى فى بالى باختصار اغلى من العالم عليا,Kuwait,Gulf
,17804,بشار الشطي,غالي,مشعل المناور,بشار الشطي,2,مالى غيره مالى حبى فيه روحى آمالى باختصار اموت فيه ويموت فيا,Kuwait,Gulf
,17804,بشار الشطي,غالي,مشعل المناور,بشار الشطي,3,حبى له لا ماهو عادى وشوفته غاية مرادى غالى غالى غالى عليا,Kuwait,Gulf
,17804,بشار الشطي,غالي,مشعل المناور,بشار الشطي,4,عندى مافى احد قده لو يبى عمرى ما ارده غالى غالى غالى عليا,Kuwait,Gulf
,17804,بشار الشطي,غالي,مشعل المناور,بشار الشطي,5,لا ابتعد مت من دونه ولا رجع يا حلو عيونه غالى غالى غالى عليا,Kuwait,Gulf
,17804,بشار الشطي,غالي,مشعل المناور,بشار الشطي,6,لا زعل تظلم ايامى ولا ضحك حقق احلامى غالى غالى غالى عليا,Kuwait,Gulf
,18010,بشار الشطي,غلطة عمر,يوسف الشطي,احمد شاكر,1,سامحنى يا غلطة عمر يا اغلى من روحى علي,Kuwait,Gulf
,18010,بشار الشطي,غلطة عمر,يوسف الشطي,احمد شاكر,2,يا ذنب عشته من الصغر يا حلم يا بسمة يا ضى,Kuwait,Gulf
,18010,بشار الشطي,غلطة عمر,يوسف الشطي,احمد شاكر,3,يا حاجة الارض لمطر يا شى ما يشبهك شى,Kuwait,Gulf
,18010,بشار الشطي,غلطة عمر,يوسف الشطي,احمد شاكر,4,مقدر احبك وانكسر واموت لاجلك وانت حى,Kuwait,Gulf
,18010,بشار الشطي,غلطة عمر,يوسف الشطي,احمد شاكر,5,للذكرى فى عينى صور اشوفها وقلبى عمى,Kuwait,Gulf
,18010,بشار الشطي,غلطة عمر,يوسف الشطي,احمد شاكر,6,كل شى يضيع الى صغر وانته بديت تضيع بى,Kuwait,Gulf
